,Unnamed: 0,trd_date,fund_id,investor_id,gender,education,intermediaryid,riskscore,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
5985,5985,2020/2/13,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.410004,13297900,0.001773,0.00034,-0.001239,-82.96097924647279,1,1,38,46304.9368724762,10.372570741581768,1
5986,5986,2020/3/5,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.019997,62455700,0.008,-0.012626,-0.034917000000000004,-1448.794485075819,0,1,33,58350.91034885259,-5.217327374189736,0
5987,5987,2020/3/9,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,73609600,-0.007909000000000001,-0.043034,-0.080013,1228.6738008854,1,0,35,76206.5838415536,27.38264932139144,1
5988,5988,2020/3/13,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,420.2690908191198,1,0,28,52572.5742913024,17.74227404862333,1
5989,5989,2020/4/28,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,1454.0366521330202,1,1,33,76498.0189343626,31.11101350742977,1
5990,5990,2020/4/30,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,3733.67473173937,1,0,47,86939.2237837487,58.854590721613455,1
5991,5991,2020/7/8,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.389999,21155700,0.0,0.002677,0.007461,3198.0893813968496,1,1,37,91794.35277221867,50.953871008019426,1
5992,5992,2020/7/15,HYG,46961,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,3655.23135002495,1,0,40,92448.26208604527,55.94557632460674,1
5993,5993,2019/10/22,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.139999,15464300,0.00272,0.00023,-0.00348,2730.7668108911103,0,1,52,73722.8862273609,42.813482369802536,1
5994,5994,2019/11/5,N6M,28034,M,Deg or abv,7,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.11,7800,0.0,-0.001034,-0.001197,2549.5222294987293,0,1,54,79517.1381547413,319.4889495498407,1
5995,5995,2019/11/18,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.83000200000002,13135800,0.000902,-0.001265,0.000446,3072.7610510051,1,1,53,72612.1942507909,46.90499777951289,1
5996,5996,2020/3/10,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.639999,57598000,0.005314,0.015358000000000004,0.053675,-1265.033712038039,0,0,24,100042.977410971,-3.2070875513689083,0
5997,5997,2020/3/13,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3524.28840982595,1,0,48,68021.6659726535,56.51827907896457,1
5998,5998,2020/3/17,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041938,0.009385,0.063593,444.54938786726984,1,0,27,65920.7976326292,18.917618765710465,1
5999,5999,2020/3/27,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,66536800,0.001002,0.0026030000000000003,-0.030987,3880.7119592809804,1,0,47,79624.3199125796,63.36118424824308,1
6000,6000,2020/4/28,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,2244.84004979073,0,0,47,92755.5453407809,41.13641193204825,0
6001,6001,2020/5/29,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.41999799999998,32286100,0.003731,0.00402,0.004047,1363.3111590228896,0,0,39,81872.9816552655,28.67400165458497,0
6002,6002,2020/6/26,N6M,28034,M,Deg or abv,7,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,0,0.0,-0.009498,-0.023857,2071.14651528976,0,0,50,83929.4371944998,279.7036899171002,0
6003,6003,2020/7/15,HYG,28034,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,3699.2849773895396,1,1,40,92102.0081762423,56.47500341142342,1
6004,6004,2019/11/29,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,11519500,0.000898,-0.001091,-0.001879,2171.81250616174,1,1,44,67395.93799158151,36.48277470895089,1
6005,6005,2019/12/6,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,3085.859281725921,1,0,41,108735.791829975,47.00171726361349,1
6006,6006,2019/12/31,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.940002,8310800,-0.00362,0.000911,0.002263,-2770.3653860942604,0,0,35,43395.3631082429,-20.131514053118398,0
6007,6007,2020/2/20,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.410004,31277000,0.0008869999999999998,0.0017,-0.00409,3190.6954206333785,1,0,46,68369.1668518668,47.4006925803711,1
6008,6008,2020/3/10,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.639999,57598000,0.005314,0.015358000000000004,0.053675,1324.42363566612,1,1,45,64304.14846889349,28.127101449579158,1
6009,6009,2020/3/12,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955,-0.096236,-710.687078705399,0,0,47,48750.222331745594,3.727778863121017,0
6010,6010,2020/3/24,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.459999,51304000,-0.010101,0.041236,0.094503,2259.54469957824,1,1,52,67441.5992156465,45.613556467839295,1
6011,6011,2020/4/1,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,74.58000200000002,36859100,0.015952,-0.032308,-0.044892,-99.05111396271695,0,0,45,65392.7036163742,12.080301178287485,0
6012,6012,2020/4/13,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.18,40390500,0.030303,-0.014327,-0.009602,388.66232440658996,1,1,34,55411.317985447,17.105966055759914,1
6013,6013,2020/4/24,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.32,37945000,0.0,-0.00936,0.014001,1596.5402030858604,1,1,39,87074.7103711171,33.15296479935981,1
6014,6014,2020/5/18,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.099998,31902000,0.000946,0.01766,0.030924,4950.25103066429,1,1,55,74783.1691820955,74.28528313651506,1
6015,6015,2020/6/11,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.629997,48794500,0.0,-0.025662,-0.057855,4176.365596204761,0,0,56,84759.8322714985,63.41254179152745,0
6016,6016,2020/6/25,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.120003,31159700,-0.00091,0.000366,0.010482,4414.42811930624,1,1,43,105354.765513776,65.93312130427272,1
6017,6017,2020/7/10,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.489998,17903400,-0.000455,0.003406,0.010072,368.7332125008802,1,0,33,74737.8345749882,16.59271724677312,1
6018,6018,2020/7/15,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,2883.6372570980798,1,0,26,92101.1719921612,46.67272327569767,1
6019,6019,2020/8/25,HYG,34151,F,H.Sch/Dip.,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.220001,24018600,-0.001762,0.001057,0.0,2910.688354134721,1,1,31,89619.3810469506,45.8893253725111,1
6020,6020,2019/11/1,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,7900,0.001802,0.000115,0.009771,6467.1693587226,1,0,51,118290.840628053,671.508035856349,1
6021,6021,2020/1/10,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,1900,0.0,0.000339,-0.002774,257.40941982489994,1,1,26,72158.7317613436,113.07638667490109,1
6022,6022,2020/1/31,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.22,16100,0.001786,-0.004096,-0.017776,3662.10855073479,0,1,47,100621.725552125,415.5176961439208,0
6023,6023,2020/2/26,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,39500,0.000883,0.001037,-0.003852,972.3248208582895,0,0,52,58337.9456397667,173.92635104570456,1
6024,6024,2020/3/13,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,3691.2038434429496,1,1,59,42055.4691052301,438.43026574233176,1
6025,6025,2020/6/24,N6M,61811,F,Sec. or below,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.99,1100,0.001823,-0.010248,-0.025255,-2038.07688388547,0,1,43,48344.2437282303,-94.45649534899636,0
6026,6026,2019/9/20,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.0,8800,0.0,0.001259,-0.005514,2296.0991886655797,1,1,46,76184.15550826139,299.64538078777997,1
6027,6027,2019/12/6,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,194500,0.0,0.001382,0.008922,937.9940276315799,0,1,35,93252.54348256679,176.02125591567486,1
6028,6028,2019/12/19,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,13200,-0.00362,-0.004081,0.00429,3259.6224139352707,1,1,59,65218.1205883224,386.88668609766313,1
6029,6029,2020/1/3,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.09,200,0.00362,-0.001019,-0.007692,1904.45679622953,0,1,37,87997.9389775743,261.89871922718936,1
6030,6030,2020/2/13,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.3,8500,0.001773,0.00034,-0.001239,2880.69994634577,1,0,41,68115.1899038283,343.4247740129,1
6031,6031,2020/3/25,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,11400,0.010204,0.028128,0.0064670000000000005,627.5614900089099,0,0,45,55991.60436857071,164.40015050595048,1
6032,6032,2020/3/30,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.09,800,0.01001,0.008568000000000001,0.031938,2717.9808716512707,1,1,43,73975.67486584981,368.4817514025045,1
6033,6033,2020/4/28,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.4,25900,0.0,0.003052,-0.005378,1692.63790228759,1,0,46,66688.631885446,258.90749060457597,1
6034,6034,2020/4/29,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.53,92700,0.0125,0.017622,0.02613,3846.0151556237297,1,1,48,68545.01348425049,460.2103661560997,1
6035,6035,2020/6/18,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,3800,-0.004575,-0.000361,0.000771,-280.61021607982104,0,1,43,69165.8737506826,66.12038455148704,0
6036,6036,2020/7/15,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,225500,-0.007253,0.005679999999999999,0.009339,3949.06321791181,1,0,36,96829.8735714372,451.9692436449142,1
6037,6037,2020/8/24,N6M,67473,M,Deg or abv,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,5400,0.001765,0.004602,0.010268,2667.13605097086,1,0,55,56987.465785798886,323.09568731020795,1
6038,6038,2019/11/15,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,12996200,0.004529,0.003,0.00742,2679.79935493812,1,1,51,68720.9757154238,42.32573349766106,1
6039,6039,2019/12/19,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.00362,-0.004081,0.00429,2646.7821569464495,0,1,40,88588.9058471624,41.51146545212728,1
6040,6040,2020/2/4,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.66999799999998,25063800,-0.002674,0.005967,0.015512,1108.6332045746108,1,0,29,86808.7986514036,24.05193626871773,1
6041,6041,2020/2/5,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.029999,36687700,0.004468,0.004106,0.011131,4161.65807764972,1,0,43,98410.69562510119,58.635216815687116,1
6042,6042,2020/2/7,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.970001,12865100,0.001779,-0.001476,-0.005424,-105.277901309257,1,0,43,37449.6791592167,10.170763766283724,1
6043,6043,2020/2/10,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.089996,14220000,0.0017760000000000005,0.001364,0.007401,330.80828647809017,1,0,35,56175.6812112938,15.107371403196455,1
6044,6044,2020/4/17,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.089996,38251800,-0.001908,0.005082,0.026888,1454.8243663365697,1,0,38,80928.0215735766,30.272838666024477,1
6045,6045,2020/4/21,N6M,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.44,2900,-0.010427,-0.01828,-0.030447,-2229.80216427323,0,1,27,59529.5891988409,-117.79714217176534,0
6046,6046,2020/4/29,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,34838300,0.0125,0.017622,0.02613,3129.8996030547214,0,1,58,65614.9673781131,51.450102870375346,1
6047,6047,2020/4/30,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,4940.5969307042005,1,1,41,109830.07288808099,73.86046165242072,1
6048,6048,2020/6/30,HYG,24324,M,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.620003,40554300,-0.006381,0.009149,0.013185,3776.9256206219297,0,1,57,72421.63962941531,58.52640829505887,0
6049,6049,2019/9/30,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,21827700,-0.000907,0.001148,0.005118,2750.2001202610704,0,1,66,80481.4724806437,43.0216841379424,1
6050,6050,2019/10/1,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,27665700,-0.000908,-0.006309,-0.012093,-2813.20208558833,0,1,22,55117.5773619394,-20.932833327058766,1
6051,6051,2019/12/6,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,-1651.1364723298889,0,0,31,42947.6745683713,-7.490353989760599,0
6052,6052,2019/12/19,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.00362,-0.004081,0.00429,2556.32749115428,0,1,49,76610.5447801011,40.481816415684825,0
6053,6053,2020/3/6,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.050003,69860600,0.003527,-0.011276,-0.016658000000000003,2574.0650856746297,0,0,45,92436.96414068439,42.02310358148523,1
6054,6054,2020/3/10,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.639999,57598000,0.005314,0.015358000000000004,0.053675,508.8571527904501,0,1,44,75486.9486597315,18.258194228565394,0
6055,6055,2020/3/27,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,66536800,0.001002,0.0026030000000000003,-0.030987,4374.776233638429,0,1,45,102200.91880302301,69.77510454905276,0
6056,6056,2020/5/14,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.599998,30429100,-0.007582999999999999,-0.003423,0.011963,2356.7163023956105,0,0,53,78082.4906917676,42.70631536651706,0
6057,6057,2020/7/14,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,31929700,0.004554,0.008532,0.012972,2819.2155290991295,1,0,47,72235.48507139599,46.15924125474513,1
6058,6058,2020/7/22,HYG,42909,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.58000200000002,15251400,0.0,0.002014,0.0058850000000000005,2575.29343256739,1,1,45,81586.4561707218,42.27114386409437,1
6059,6059,2019/9/25,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.230003,15142100,0.0,-0.001031,0.005647,136.44634406785985,1,1,23,60776.445919325306,13.028158947419273,1
6060,6060,2019/9/27,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.07,13419200,-0.001812,-0.001147,-0.005325,593.72960523849,0,1,44,76808.5125118316,18.30400373536798,0
6061,6061,2020/1/6,N6M,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,13600,0.002705,-0.00102,0.003953,2261.14168909618,1,1,39,67258.85364948481,293.2681375086493,1
6062,6062,2020/1/29,N6M,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.15,5200,-0.006239,-0.0005690000000000001,-0.0007,335.58428795890995,0,0,50,61067.1775166036,119.78334421156143,0
6063,6063,2020/2/17,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.3100015,21827700,0.00266,-0.001018,-0.001194,459.2423318901699,0,0,46,66322.8164031715,16.524089085087038,1
6064,6064,2020/2/25,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,68415100,0.000883,-0.006981,-0.029985,2212.40729085492,1,1,40,72662.2817857828,37.02209752127708,1
6065,6065,2020/3/31,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,4993.89806490607,0,0,61,94233.82495934633,77.77213007533504,0
6066,6066,2020/7/7,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.16999799999998,22408000,0.0,-0.006649,-0.010306,1432.8750346922698,1,1,29,66610.1969331023,29.607826383204607,1
6067,6067,2020/8/3,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.07,17480600,0.001784,-0.003747,0.006984999999999999,2009.6232821309804,0,1,47,84860.711676574,35.37819774457483,1
6068,6068,2020/8/13,HYG,13937,F,H.Sch/Dip.,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.230003,28444900,-0.00088,-0.002723,-0.0017120000000000002,2612.31760279003,1,1,46,58000.867790923396,42.88635253628129,1
6069,6069,2019/9/20,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.480003,23298400,0.0,0.001259,-0.005514,2450.4973589008196,0,1,45,105352.409652203,39.443269782476115,1
6070,6070,2019/10/16,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,1981.9388420891496,1,1,20,101540.631313535,34.294869982446926,1
6071,6071,2020/1/2,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.309998,15756600,0.003633,0.004207,0.009529,197.32716662050007,0,0,40,50412.615018658886,13.558228895220905,0
6072,6072,2020/2/26,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,-805.211672919134,0,1,30,92658.1429155676,2.2425549716591187,1
6073,6073,2020/3/5,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.019997,62455700,0.008,-0.012626,-0.034917000000000004,-1594.9123889714,0,1,32,38556.8811534785,-6.91597779259862,0
6074,6074,2020/3/6,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.050003,69860600,0.003527,-0.011276,-0.016658000000000003,358.50727690739996,1,0,36,54253.3702093505,15.973042080990872,1
6075,6075,2020/3/11,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.839996,60006600,-0.027313,-0.021781,-0.048627,2491.66628745667,0,0,43,94636.7577994012,43.192311482260216,0
6076,6076,2020/4/1,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,74.58000200000002,36859100,0.015952,-0.032308,-0.044892,1597.21797111681,1,0,50,61533.727636828095,34.82458972201167,1
6077,6077,2020/6/2,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.540001,35930900,-0.007428,0.009913,0.008315000000000001,2297.2844230695,0,1,34,125337.83671096,39.4695281733298,0
6078,6078,2020/6/4,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.66999799999998,36405800,0.007462999999999998,-0.003098,-0.003351,3777.0113179235304,0,1,52,97579.22551681448,57.09347952803262,1
6079,6079,2020/7/14,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,31929700,0.004554,0.008532,0.012972,3507.4159128303,0,0,49,94528.33149980268,54.476867558424395,1
6080,6080,2020/7/15,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,2764.2736573772295,1,0,40,95516.2242926132,45.238237022178424,1
6081,6081,2020/8/4,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.040001,17120700,0.0,-0.000353,0.003605,-2840.20727651272,0,0,35,20162.9491524279,-21.639313909612017,1
6082,6082,2020/8/20,HYG,84652,M,Deg or abv,7,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.75,19912800,0.003543,0.003315,0.003071,-316.8852966762271,0,1,45,43970.7142083683,8.060350481696434,1
6083,6083,2019/10/10,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.410004,11092800,0.0,0.001275,0.007068000000000001,337.9157197437901,0,0,29,91031.6904308179,15.483342874787855,1
6084,6084,2019/10/23,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.220001,9097500,0.000904,0.000918,0.002893,2350.06347377214,0,0,46,77748.1522184936,38.40934917866075,0
6085,6085,2019/10/31,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,24576400,0.001805,-0.003444,-0.002942,2330.24391511903,1,1,29,99313.7024499199,38.36244662877461,1
6086,6086,2019/11/7,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,15077600,0.0,-0.000461,0.003561,2747.84845453326,0,1,40,91419.3124213689,43.19290750388363,0
6087,6087,2019/11/28,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0349995,21827700,-0.000898,-0.00109,-0.001875,2776.06067790349,0,1,50,89597.3490716258,43.385542593166676,1
6088,6088,2019/11/29,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,11519500,0.000898,-0.001091,-0.001879,783.69012553982,0,1,46,66265.0745860202,20.516334075306553,1
6089,6089,2019/12/20,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.720001,31918800,0.000908,-0.00148,0.005113,2395.4997767269,1,1,33,94227.0418357257,38.70838734631228,1
6090,6090,2020/2/26,HYG,35916,F,Sec. or below,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,1886.44483498921,1,1,43,75064.6979205407,33.23100163203095,1
