,trd_date,fund_id,investor_id,education,intermediaryid,riskscore,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
6588,2020/2/26,HYG,28638,H.Sch/Dip.,3,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,2771.51094419976,N,F,36,108044.95016048901,31.90779314174496,N
6589,2020/3/23,HYG,28638,H.Sch/Dip.,3,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,68.629997,48862100,0.0,-0.016057,-0.028162,2901.79174061244,N,F,36,97176.1356914623,42.2816824633176,Y
6590,2020/4/2,HYG,28638,H.Sch/Dip.,3,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.160004,31824800,-0.003925,0.007776999999999998,0.02346,4128.165643945011,Y,M,40,100028.160783217,54.925032254455594,Y
6591,2020/7/3,HYG,28638,H.Sch/Dip.,3,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.424999,21827700,0.0,0.003592,0.007673,6039.07449099068,Y,M,43,114520.728411562,73.26751063704205,Y
6592,2020/8/25,HYG,28638,H.Sch/Dip.,3,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.220001,24018600,-0.001762,0.001057,0.0,2801.9794494798803,Y,F,38,87097.6177390417,32.879364193857256,Y
6593,2019/12/16,N6M,88700,H.Sch/Dip.,10,2,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,15000,-0.000905,0.00194,0.000752,1077.0160277363002,Y,M,37,65943.3388021906,97.55579961379532,Y
6594,2020/2/12,HYG,88700,H.Sch/Dip.,10,2,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.379997,26688200,0.0,0.002609,0.006412999999999999,3880.3127068717495,Y,F,33,129050.338652002,43.90487484257042,Y
6595,2020/2/28,N6M,88700,H.Sch/Dip.,10,2,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,33900,-0.003524,0.004084,-0.009374,1908.5976094020602,Y,M,41,63118.4113825042,168.7531042795809,Y
6596,2020/3/2,HYG,88700,H.Sch/Dip.,10,2,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.309998,72357700,-0.006189,0.003138,0.048968,-438.94347124677086,N,F,23,71166.7317708632,-5.085661932778297,Y
6597,2020/3/10,HYG,88700,H.Sch/Dip.,10,2,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.639999,57598000,0.005314,0.015358000000000004,0.053675,332.53047081725003,N,F,40,61512.551031626106,4.023844080845766,Y
6598,2020/3/16,HYG,88700,H.Sch/Dip.,10,2,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054966,-0.115743,191.23788834327,N,F,38,94315.58937245961,2.527929719595645,Y
6599,2020/3/31,N6M,88700,H.Sch/Dip.,10,2,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.03,31800,-0.005946,-0.00798,-0.015094,3661.978234114779,N,M,52,106901.5008549,365.1025158638863,N
6600,2020/5/21,N6M,88700,H.Sch/Dip.,10,2,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.61,0,0.0,-0.00024700000000000004,-0.007316,536.4461665116502,N,F,41,62593.4733643266,50.560430396951006,N
6601,2020/7/15,N6M,88700,H.Sch/Dip.,10,2,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,225500,-0.007253,0.005679999999999999,0.009339,3340.7876529478804,Y,M,61,62439.5424766588,305.0947628262905,Y
6602,2019/9/11,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.269997,13999200,-0.004529,-0.000115,0.007234,3086.15872369879,Y,F,53,61661.1646579434,35.36334169575816,Y
6603,2019/11/25,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.91999799999998,16885300,0.026173,0.002653,0.007546,575.2735605554901,N,F,27,91057.738525423,6.6184258374636675,Y
6604,2019/11/27,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.129997,11814700,-0.000897,0.001264,0.004814,-2942.643912667311,N,M,34,57974.053523031296,-33.7730289680523,N
6605,2020/1/6,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.129997,17936900,0.002705,-0.00102,0.003953,-1177.813288172643,Y,M,32,44047.1965692717,-13.364499356248054,Y
6606,2020/1/28,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,32628300,0.001786,0.008611,0.01065,1923.2150224612801,N,F,32,87764.3266410015,21.89203262658333,Y
6607,2020/2/25,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,68415100,0.000883,-0.006981,-0.029985,1252.1293968325099,N,M,53,52162.3960147951,14.43044185921212,N
6608,2020/4/15,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.760002,34367500,0.012476,-0.009323,-0.021978,599.7417716659303,Y,M,32,71386.8679441452,7.42622284315855,Y
6609,2020/4/28,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,-528.271528242723,N,M,21,85944.4880126279,-6.697154517421229,N
6610,2020/6/15,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,-241.9472869378829,N,F,39,85257.09017090901,-2.906622930695925,N
6611,2020/7/2,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.129997,30623300,0.004575,0.007359,0.00526,1927.6185331030292,Y,M,34,80993.4332201517,23.470334877803893,Y
6612,2020/7/6,HYG,67074,Deg or abv,1,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.720001,22888200,0.0,0.003579,0.007614,-178.95519916450695,N,M,41,74785.21263111969,-2.1633848767060218,N
6613,2019/9/2,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.8500025,21827700,0.000895,-0.003557,-0.00316,760.4074984363895,Y,F,28,86788.6278921207,8.75541135921544,Y
6614,2019/11/7,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,15077600,0.0,-0.000461,0.003561,2182.16787752725,Y,F,32,87497.3357629403,25.14887579778584,Y
6615,2019/11/8,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.849998,11692800,-0.001803,0.000922,0.002226,2190.34484298205,Y,M,32,110999.97144115301,25.21986060358977,Y
6616,2019/12/9,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,4766.1039878543515,Y,F,48,89976.0289730248,54.8269180703365,Y
6617,2020/1/6,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.129997,17936900,0.002705,-0.00102,0.003953,943.10790212121,N,M,39,49444.0192726009,10.701326837912069,N
6618,2020/1/17,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.360001,29626700,0.0008960000000000002,-0.000792,0.0033090000000000003,5927.098708653829,Y,M,53,118122.182792139,67.07897964661441,Y
6619,2020/1/30,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.889999,20103300,0.004484,0.001025,0.003017,2786.0886622639705,Y,M,46,90686.30029086821,31.699723449353666,Y
6620,2020/2/26,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,-355.38139269108115,N,M,30,65168.5157464316,-4.091427453369257,N
6621,2020/3/26,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.83000200000002,41965200,0.008081,0.045733,0.06020900000000001,-248.990860482656,N,M,34,73130.32590323231,-3.240802473006,Y
6622,2020/4/14,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.519997,37632800,-0.011385,0.004188,0.03035,613.5579816521897,Y,F,24,78812.20695575481,7.526472083312144,Y
6623,2020/4/30,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,3032.15385343816,Y,F,30,103500.71693303599,37.699289486984455,Y
6624,2020/6/12,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.440002,36155600,-0.002755,0.009923,0.0125,1115.1059602497605,N,M,42,80947.6888419279,13.526272843246176,N
6625,2020/6/15,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,1889.9604477643106,Y,F,34,81683.14977917599,22.70495546821506,Y
6626,2020/7/15,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,1569.24577255542,Y,M,34,80109.2614296293,18.858860610675173,Y
6627,2020/7/27,HYG,72888,H.Sch/Dip.,4,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,12931500,-0.0008990000000000002,0.002364,0.007356999999999998,3730.027293801421,N,F,45,99364.17667481133,43.9861693613551,Y
6628,2019/9/4,N6M,43368,H.Sch/Dip.,9,3,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.15,100,-0.002683,0.0020800000000000003,0.011457,341.59968680059,N,M,26,110830.205701754,30.636743210815247,Y
6629,2019/10/16,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,2353.68475180713,Y,M,29,95044.4286070433,27.06940578511038,Y
6630,2019/11/14,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.68,14965100,-0.00271,-0.0005769999999999999,0.001415,359.24612227184997,Y,F,37,62193.3475271437,4.144509947760152,Y
6631,2019/12/5,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,18158900,0.0,0.0015,0.002107,5347.665920452329,N,M,48,124768.16951535699,61.60195880262928,N
6632,2020/2/7,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.970001,12865100,0.001779,-0.001476,-0.005424,977.7057895309698,Y,M,22,102696.904397659,11.114081828087851,Y
6633,2020/4/27,N6M,43368,H.Sch/Dip.,9,3,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.4,0,0.0,0.004086,0.015111,-921.1083367530092,N,F,28,64590.5911523602,-88.56810930317396,Y
6634,2020/4/29,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,34838300,0.0125,0.017622,0.02613,1303.8433307564896,Y,F,42,56126.1205777037,16.243221371448282,Y
6635,2020/7/14,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,31929700,0.004554,0.008532,0.012972,3755.7669043955298,Y,M,41,101351.56618801199,45.39239781460388,Y
6636,2020/7/15,HYG,43368,H.Sch/Dip.,9,3,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,1262.5546322886805,Y,M,33,48622.720412700495,15.173111975264902,Y
6637,2019/8/28,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.150002,13576000,-0.003591,0.002415,0.006758,5479.8470370666,Y,F,48,96978.1170766185,62.87833518427917,Y
6638,2019/9/25,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.230003,15142100,0.0,-0.001031,0.005647,2637.928296900409,Y,M,39,75967.5247859814,30.24106621778299,Y
6639,2019/10/2,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,7700,0.003636,-0.005888,-0.017904,2133.5374400770597,N,F,43,93799.7068508924,193.2552029055308,Y
6640,2019/10/14,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.09,0,0.0,0.000692,-0.000671,1457.5719749267098,Y,M,42,70525.9287342818,131.4311970177376,Y
6641,2019/11/21,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.13,6000,0.0,0.000232,-0.00144,3757.721583238111,N,F,51,94577.61562140119,337.6209868138465,Y
6642,2019/11/22,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.08,6300,-0.004492,0.003821,0.002147,4555.10234621801,N,F,65,87130.63854613861,411.11032005577715,N
6643,2020/1/15,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,2600,0.0,0.000226,0.00225,1908.39306577971,N,F,52,68182.18061026151,171.30996999817862,Y
6644,2020/3/4,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.120003,52664700,0.0,0.013731,0.043947,1291.2825109553,N,F,49,65641.1693638992,14.821883224169538,Y
6645,2020/3/13,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,-193.9144539780949,N,M,42,67156.4151315965,-18.122846166177094,Y
6646,2020/3/26,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.83000200000002,41965200,0.008081,0.045733,0.06020900000000001,1385.6872537251404,N,F,33,110441.14323281,18.035757095582788,Y
6647,2020/4/30,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,1909.0495906017306,N,M,44,94355.8037419043,23.73554134777733,Y
6648,2020/5/12,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,25332700,0.00572,-0.00126,-0.020378,678.0438684282101,N,F,37,85632.6595196463,8.551442298861996,N
6649,2020/5/21,HYG,53480,H.Sch/Dip.,6,2,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.029999,23307300,0.0,-0.00024700000000000004,-0.007316,3243.0659017678004,Y,M,51,72650.34936923679,40.02302778959432,Y
6650,2020/6/15,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.89,77900,0.002762,0.009704,0.005011,-104.47991505495895,N,F,56,48097.0812203279,-9.594115248389253,N
6651,2020/7/3,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,5300,0.0,0.003592,0.007673,-924.9091867199277,N,M,46,49831.3227216002,-84.23580935518467,N
6652,2020/8/24,N6M,53480,H.Sch/Dip.,6,2,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,5400,0.001765,0.004602,0.010268,492.3875260678799,N,M,42,65129.9478141599,43.38216088703789,Y
6653,2019/9/26,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,13873100,0.0,-0.000688,-0.0020050000000000003,900.3937946349695,N,F,56,59616.315127466696,10.32917076165322,N
6654,2019/10/1,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,27665700,-0.000908,-0.006309,-0.012093,1467.8032988641394,N,F,46,63677.998918376696,16.945315724176776,Y
6655,2019/12/9,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,511.87052272807,Y,F,40,69080.52881847719,5.888306944991027,Y
6656,2020/3/20,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,4086.6225016562103,Y,M,47,96899.03267668052,58.58956991621806,Y
6657,2020/5/15,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,34133400,0.009551,0.0014,0.004337,3257.20615227865,N,F,75,54204.9072739959,41.38236810647971,Y
6658,2020/6/4,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.66999799999998,36405800,0.007462999999999998,-0.003098,-0.003351,3237.958731923821,Y,F,32,78334.2231345336,38.69916110101761,Y
6659,2020/6/8,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.559998,20493100,0.002773,0.001184,0.012232,5284.88046494603,Y,F,59,85018.5451561422,62.49858786593195,Y
6660,2020/6/10,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.779999,36663100,0.0,-0.00143,-0.005901,-529.436583652817,N,M,34,68807.5758778245,-6.319367271093153,N
6661,2020/7/15,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,255.47163579770995,N,F,51,78540.8254987991,3.0702035676951516,Y
6662,2020/7/17,HYG,36969,Deg or abv,8,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.519997,22863700,0.007306,0.002761,0.00295,634.53081090867,Y,F,28,64035.11018445072,7.5973519360719095,Y
6663,2019/11/12,N6M,98970,H.Sch/Dip.,7,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.07,6200,0.000904,0.00023,0.001709,2258.33679850556,N,M,36,102139.36264185401,204.00513084964408,N
6664,2019/11/22,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.690002,20394800,-0.004492,0.003821,0.002147,3469.0241726240997,Y,M,33,108346.292386905,40.016427414825756,Y
6665,2019/12/4,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.68,12406800,-0.00362,0.003009,0.006201,4643.0871032348405,Y,F,40,112147.735420394,53.565841061777114,Y
6666,2019/12/9,N6M,98970,H.Sch/Dip.,7,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,23400,0.0,0.0,-0.0029690000000000003,2633.35169382276,Y,M,46,78544.5126124287,239.17817382586372,Y
6667,2019/12/16,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.779999,17517400,-0.000905,0.00194,0.000752,558.75241780077,N,M,37,87230.3686850376,6.365372797518145,N
6668,2020/1/23,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.059998,28566200,0.004492,-0.003057,0.001232,1947.97092971716,N,F,43,77124.8559944341,22.120951328174687,Y
6669,2020/3/9,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,73609600,-0.007909000000000001,-0.043034,-0.080013,1069.9278127408204,Y,M,34,66241.04251125401,13.14569143490001,Y
6670,2020/3/19,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.00369,4852.8332087137405,Y,F,47,86864.4618550483,68.01448275743105,Y
6671,2020/3/20,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,4607.922488557279,Y,M,51,89379.21340547301,66.06340485386782,Y
6672,2020/4/1,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,74.58000200000002,36859100,0.015952,-0.032308,-0.044892,320.3520980216199,N,M,31,92421.32056173313,4.295415519318701,N
6673,2020/5/4,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.57,20400900,0.0,-0.001398,0.00388,2372.01951810109,Y,M,45,57522.9061836454,30.1898882283453,Y
6674,2020/5/12,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,25332700,0.00572,-0.00126,-0.020378,3390.072882912729,Y,M,57,63279.513940314006,42.755364360667976,Y
6675,2020/5/14,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.599998,30429100,-0.007582999999999999,-0.003423,0.011963,3950.1219975614003,Y,M,43,83255.3805958785,50.256006336811865,Y
6676,2020/6/10,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.779999,36663100,0.0,-0.00143,-0.005901,2783.28213763323,Y,M,43,82163.6630931234,33.22131977625387,Y
6677,2020/7/10,HYG,98970,H.Sch/Dip.,7,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.489998,17903400,-0.000455,0.003406,0.010072,-1575.989868181448,N,F,33,62712.8464109899,-19.10522374096127,Y
6678,2019/10/1,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,27665700,-0.000908,-0.006309,-0.012093,1882.1493753021398,Y,F,33,91122.4635246236,21.728807551555267,Y
6679,2019/11/12,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,14690200,0.000904,0.00023,0.001709,1206.7644348752694,Y,F,45,52101.112895506914,13.89961339409433,Y
6680,2020/1/31,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.529999,35659700,0.001786,-0.004096,-0.017776,3058.5837188382698,Y,M,30,99068.4938172319,34.94326235326782,Y
6681,2020/2/27,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.690002,72595100,0.0008820000000000002,-0.01347,-0.045381,2287.6513556131604,Y,M,49,66294.1493188167,26.696829294194213,Y
6682,2020/5/12,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,25332700,0.00572,-0.00126,-0.020378,1793.37238598776,Y,F,41,76040.2383476658,22.617888300792927,Y
6683,2020/6/29,N6M,49897,Deg or abv,1,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.97,4900,-0.000911,-0.005655,0.01501,-1558.670573621088,N,F,32,51348.0274723838,-142.08482895360873,Y
6684,2020/7/9,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.209999,21655600,0.000911,-0.0021850000000000003,-0.005074,1598.13133221845,Y,M,39,49992.0152130501,19.439622328890312,Y
6685,2020/7/27,HYG,49897,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,12931500,-0.0008990000000000002,0.002364,0.007356999999999998,3348.1221284714,N,F,56,71857.8808234141,39.48257087292084,Y
6686,2019/9/16,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.470001,23020800,-0.004554,0.003557,-0.002939,3434.77838981112,Y,F,43,86174.9251273802,39.268073059826776,Y
6687,2019/10/16,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,3084.77747240304,Y,M,35,81513.29827881389,35.47760297683552,Y
6688,2019/12/19,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.00362,-0.004081,0.00429,5557.361309562049,Y,M,58,97212.6206133134,63.25966347275329,Y
6689,2020/2/17,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.3100015,21827700,0.00266,-0.001018,-0.001194,3133.3668054661102,Y,F,44,66674.7526658047,35.481448898697046,Y
6690,2020/2/26,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,69233800,0.000883,0.001037,-0.003852,3640.8289831575294,N,M,54,84497.1136755007,41.916059650488954,Y
6691,2020/3/4,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.120003,52664700,0.0,0.013731,0.043947,1752.4855653241498,N,M,52,60834.821787104695,20.115765667778387,Y
6692,2020/3/10,N6M,13318,Deg or abv,4,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,19200,0.005314,0.015358000000000004,0.053675,313.15338766649984,N,F,38,90829.7781183164,27.590606842863426,Y
6693,2020/3/20,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,2162.62653928211,Y,M,28,89485.8272975133,31.005398412646738,Y
6694,2020/3/27,N6M,13318,Deg or abv,4,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.99,1500,0.001002,0.0026030000000000003,-0.030987,2860.98163710243,Y,M,41,71047.4263834299,286.3845482585015,Y
6695,2020/4/14,N6M,13318,Deg or abv,4,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.42,57000,-0.011385,0.004188,0.03035,2564.13302383294,N,M,63,78377.5565279381,246.07802531985985,N
6696,2020/5/6,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.800003,18823300,0.0,-0.005678,-0.006581999999999999,691.6935883069,Y,F,38,52520.7785847954,8.777837080880566,Y
6697,2020/6/15,HYG,13318,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,1027.8801208346201,Y,F,31,91403.9277803234,12.34839194535565,Y
