,riskscore,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,sub,ed_Deg or abv,ed_H.Sch/Dip.,FRC
392,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-984.3158595801833,1,0,22,45277.1938785283,1,1,0,1
393,2,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1944.7255091040304,1,0,49,58204.58332144741,1,1,0,2
394,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3041.5539583539203,0,1,45,95791.2091550115,0,1,0,2
395,2,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1305.96144267589,1,1,44,79153.496012794,1,1,0,1
396,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1189.1906008162,0,1,28,88922.91618203551,0,0,1,2
397,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,420.2690908191198,1,0,28,52572.5742913024,1,0,1,2
398,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3524.2884098259497,1,0,48,68021.6659726535,1,1,0,2
399,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,444.54938786726973,1,0,27,65920.7976326292,1,1,0,2
400,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-710.687078705399,0,0,47,48750.222331745594,0,0,1,2
401,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,3691.203843442949,1,1,59,42055.4691052301,1,0,0,1
402,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2646.6198553774398,0,1,55,57077.6748524134,1,1,0,2
403,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,500.9558994408899,0,1,23,79649.1606818189,1,1,0,2
404,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1169.39795800721,0,0,31,90748.0434279381,1,0,0,1
405,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,673.5728578615699,0,0,27,96148.5456406891,0,0,0,1
406,2,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2246.3107811343602,0,1,47,73612.1478953546,1,0,0,2
407,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1843.8018463565995,0,0,50,66960.43234451809,1,0,0,2
408,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-932.7206867070227,0,1,30,71305.0129680753,0,1,0,2
409,3,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,4169.92401574226,0,1,47,105695.218665925,0,0,0,2
410,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4413.366385593789,0,0,61,81426.0836440922,0,1,0,2
411,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1711.79451988198,1,0,35,69335.7788386787,1,1,0,2
412,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-2550.45932498813,1,1,27,46720.1437844866,1,0,1,2
413,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-2163.8230643693,0,0,29,56764.75705217281,1,0,1,2
414,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4948.54223646398,1,1,55,79259.7681577999,1,0,1,2
415,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2774.06659890819,1,1,42,87452.2646457145,1,1,0,2
416,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2430.8265160402602,1,1,38,83609.6972435696,1,1,0,2
417,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2316.9784891606605,1,1,29,105878.83313843,1,0,1,1
418,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,4553.07448451677,1,0,67,58998.9554128012,1,0,1,1
419,3,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2297.76130533357,0,1,34,97240.0371185923,1,0,1,1
420,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,494.08933281982985,0,0,43,77458.7316034767,0,0,1,2
421,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4584.449013659088,0,0,45,102849.69054684401,0,0,1,2
422,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4041.31109433949,1,0,55,71733.18691674,1,1,0,2
423,3,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1934.7131086610907,1,0,43,61202.058709573204,1,0,0,2
424,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2544.009510637,1,0,42,74343.5059102942,1,0,1,1
425,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1128.4120222211802,0,0,37,60389.792986279695,1,0,1,1
426,2,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,207.79543544655982,1,1,33,73309.1462974639,1,0,0,1
427,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-894.9178843286792,0,0,39,68485.9399553556,0,0,0,1
428,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3764.268816310429,0,1,46,107780.723768975,1,0,0,2
429,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2895.8831018742,1,0,47,89588.2335483367,1,0,0,2
430,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1643.4415649685404,1,1,42,70811.4581004983,1,1,0,2
431,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-1732.9071420144699,0,1,46,46867.864499218485,0,0,0,1
432,2,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3353.586434569361,1,1,57,57372.5332957176,1,0,0,2
433,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3632.5336748554796,1,0,46,65782.7832353632,1,1,0,2
434,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2926.74750701039,1,1,54,53628.3327802161,1,0,1,2
435,4,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2657.454010718111,0,1,53,97272.24183823461,1,0,1,2
436,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,748.3156776807201,0,1,55,45022.17978007112,1,1,0,2
437,4,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,882.8257591459302,0,0,50,63718.3911701825,0,0,1,1
438,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,3381.8609081003497,1,0,31,97596.99779185279,1,0,0,2
439,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4289.91038372178,0,0,60,72374.8903734903,1,0,1,1
440,2,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,191.23788834327,0,0,38,94315.58937245961,1,0,1,2
441,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-193.9144539780949,0,1,42,67156.4151315965,1,0,1,1
442,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,4086.62250165621,1,1,47,96899.03267668052,1,1,0,2
443,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4852.8332087137405,1,0,47,86864.4618550483,1,0,1,2
444,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,4607.922488557279,1,1,51,89379.21340547301,1,0,1,2
445,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2162.62653928211,1,1,28,89485.8272975133,1,1,0,2
446,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1924.695588348869,1,0,48,69004.5373665714,1,1,0,2
447,5,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-2135.4163214681507,0,1,25,70365.53065543009,1,1,0,2
448,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3344.18581348932,0,1,36,100550.75308224699,1,1,0,2
449,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1194.871267351644,0,0,39,86527.63053370929,0,0,1,2
450,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4707.204390113329,1,1,44,99385.7876547317,1,0,0,2
451,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1438.22100765913,0,0,26,87769.0547525971,0,0,0,2
452,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1960.4793000547602,1,0,40,68467.0881197952,1,0,0,2
453,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-634.0932609097762,1,0,22,64561.6125347166,1,0,0,2
454,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3808.2122124753296,1,1,48,97341.2522221431,1,1,0,2
455,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-400.477959088685,0,0,31,65606.5830185646,1,1,0,2
456,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2321.54559460217,1,0,36,69095.3112050742,1,1,0,2
457,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4498.055190935861,1,0,51,82417.2522039879,1,0,1,2
458,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2817.87605195416,1,0,67,40793.4576985871,1,0,1,2
459,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,5048.330088706721,0,1,67,88488.36947997099,1,0,1,2
460,4,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2866.2936064807104,1,0,52,88424.6241221666,1,0,1,2
461,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1674.39709225745,1,1,40,64162.898852453,1,0,1,2
462,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1549.6372413959698,0,1,44,60088.803350250804,1,1,0,2
463,2,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2176.96969838634,1,0,33,82568.5996591356,1,1,0,2
464,2,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2990.300268572029,1,0,39,91757.5466453632,1,0,0,2
465,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,838.6305723021602,0,1,37,90467.4593794591,1,1,0,2
466,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-164.75974597798495,1,0,33,51161.1310093812,1,0,1,1
467,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-117.5404210982291,1,1,40,34183.8658937671,1,1,0,2
468,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3130.28158247528,1,1,32,102709.743281359,1,1,0,2
469,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1158.72262126617,1,0,37,107464.72474253901,1,1,0,2
470,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,17.456718040930017,0,0,47,69065.4834454625,1,0,0,2
471,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-2433.39217210932,0,0,33,52168.1576115895,0,0,0,2
472,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,405.6963254382002,0,0,21,104547.21282323901,0,0,1,2
473,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2761.62772599658,1,0,35,95959.4813326282,1,0,1,2
474,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3304.06895177354,1,1,49,60822.7549840107,1,0,1,2
475,3,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-250.7783670376201,0,1,26,80264.93380209111,1,0,0,2
476,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,364.03982699944,1,0,39,53611.1131944782,1,0,0,1
477,3,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2443.96833600849,1,0,41,84322.6346844605,1,0,0,1
478,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3171.669913013529,1,1,51,77299.8530362384,1,0,1,2
479,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2764.4674213544104,1,1,35,71777.0914615148,1,0,1,2
480,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1857.6453401899296,1,1,44,69320.1457815161,1,1,0,2
481,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-590.518049411422,0,0,40,60975.967396909415,0,0,1,2
482,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-1372.864000618899,0,0,25,61635.063158106794,1,1,0,2
483,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1858.2353550890307,1,0,40,67538.3119213334,1,1,0,2
484,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2564.2565976748488,0,0,44,105112.998491234,1,0,0,2
485,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3238.70990762806,1,1,47,81387.0152691383,1,0,0,2
486,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2309.37832292117,0,1,57,64772.722386453606,0,1,0,2
487,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,6104.61658670879,1,1,55,98848.6209509318,1,1,0,2
488,2,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1404.8576354164802,0,0,33,92781.9245503225,1,0,0,2
489,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1213.6814091060699,1,1,37,64851.8194129966,1,0,1,1
490,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,6001.62143911599,1,1,56,102020.573918623,1,0,1,2
491,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3391.4706417239204,0,1,43,83057.7465019669,0,0,0,2
492,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-552.998211010412,1,1,35,50123.650807252685,1,1,0,2
493,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-370.0262548781231,0,1,43,52542.4632348006,0,1,0,2
494,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,401.05227712072997,0,1,45,64493.2672631439,0,1,0,2
495,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4788.95722871176,1,1,51,91575.1518610922,1,1,0,2
496,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1886.7953785355105,0,1,43,81219.81625372691,0,1,0,2
497,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1070.0814121355702,0,1,38,79596.8976831105,0,1,0,2
498,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5287.0445340956485,1,0,39,118000.12285838301,1,1,0,2
499,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2660.0972406529,1,1,43,93405.8133198363,1,1,0,1
500,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3253.7849839693395,1,1,52,73623.3582045474,1,0,1,2
501,3,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1011.7305174621,0,0,39,72417.8287077507,1,0,0,2
502,3,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2352.8401966199,0,0,36,113724.701202843,0,0,0,2
503,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,208.53034426238014,0,1,37,100054.255118795,1,1,0,2
504,3,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,2698.08991053785,0,0,41,91063.656186504,0,1,0,1
505,4,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4516.35517027346,1,1,46,106060.741118285,1,1,0,2
506,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4562.06414446053,1,1,34,90635.7296018895,1,0,1,2
507,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4475.51368473063,0,0,34,123257.86450694401,0,0,1,2
508,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,2447.31005056209,0,0,47,93399.6315030811,1,0,0,1
509,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-605.085297179274,0,1,45,52544.3453204803,0,0,0,2
510,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2322.2785442342397,0,0,51,75765.6443582267,1,0,0,2
511,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4097.17904919488,1,1,47,81802.5570331752,1,0,1,2
512,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2462.679764557551,0,1,51,57308.681801342995,0,0,1,2
513,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-870.190276235394,1,0,32,46874.4948915224,1,0,1,2
514,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3320.32608504164,1,0,39,77740.3770154863,1,1,0,2
515,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2481.4112129576,1,0,40,72372.9076193992,1,0,1,2
516,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3654.90501411121,1,0,41,70355.9581038274,1,0,1,2
517,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,-3309.4113860651396,0,0,30,77635.7437067112,1,1,0,1
518,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,99.45714380304004,0,0,39,75683.26093289201,0,0,1,2
519,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,4503.78907636256,1,0,53,74481.1511434507,1,0,1,2
520,4,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2276.48852245823,0,0,48,80803.5567114756,1,1,0,2
521,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-56.93666953212005,0,1,27,81518.9963860378,1,1,0,2
522,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1874.3549133398933,0,1,34,72154.7156148456,1,1,0,2
523,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-239.196963279006,0,1,46,54918.35781841201,0,1,0,2
524,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,2347.0205891673804,0,1,53,86672.51042322691,1,1,0,2
525,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,177.65444975331982,1,0,32,74412.1454255255,1,0,1,2
526,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1135.2581772159801,0,1,43,83733.89362618349,1,0,1,1
527,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,5639.24982444343,1,1,51,94998.1633651585,1,0,1,1
528,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2042.4998137352195,0,0,36,90188.84382585,0,0,0,1
529,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,920.5956278338,1,1,33,77147.38837499429,1,0,1,1
530,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2911.76483961605,1,1,38,66729.8087138887,1,0,1,2
531,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1825.6181165808694,0,1,40,71487.38107981799,1,0,1,2
532,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3886.3727245832397,1,0,47,81274.0274858053,1,1,0,2
533,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5567.663510663801,1,0,50,105010.16085123099,1,1,0,2
534,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3838.23623530382,1,0,46,83789.0110391321,1,1,0,2
535,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-691.3945567168699,1,1,49,22214.273499429702,1,1,0,2
536,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4682.38432912553,1,1,51,88257.5905752908,1,0,1,2
537,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2351.26307091389,0,1,41,78990.3574620442,0,0,1,2
538,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,690.9841312671899,0,0,41,59244.9490973558,0,0,1,2
539,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2353.82156910431,0,1,47,88969.4686451664,1,0,1,2
540,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2343.26897588972,0,0,50,66893.2715775676,1,0,1,2
541,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,241.9294566447802,1,1,41,59064.0796499626,1,1,0,2
542,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,-607.557560516682,1,1,28,58320.9569027731,1,1,0,1
543,1,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,1615.49868858251,0,0,49,85669.8808020287,1,1,0,1
544,1,0.0,0.003,10.28,0,0.0,-0.044133,-0.05567999999999999,5954.91407558865,1,1,55,130747.594436489,1,1,0,1
545,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2230.3905798632104,0,0,49,75151.7225954027,1,0,1,2
546,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,839.6575012091499,0,0,50,51135.9055985759,1,0,1,2
547,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,388.85680213885996,0,0,39,91163.8170022118,1,1,0,1
548,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2871.210111967801,1,0,50,54715.327682175994,1,1,0,1
549,1,0.0,0.003,10.28,0,0.0,-0.044133,-0.05567999999999999,772.2231949838699,1,1,48,45787.6170421873,1,0,1,1
550,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2202.25207242627,0,0,52,69363.3146722157,0,0,0,2
551,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,6568.743984310578,0,1,52,134029.733573384,1,1,0,2
552,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4771.82864590761,1,0,63,70622.353918403,1,1,0,2
553,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4980.292173458829,1,0,53,101362.577000488,1,1,0,2
554,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2348.3045503987605,0,1,48,74540.6810510541,0,0,1,2
555,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,195.80830080086,0,1,56,58046.5261313268,0,0,0,2
556,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7335.796141859158,1,0,46,111628.850274976,1,0,1,2
557,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5204.8048766537,1,0,37,103804.062516101,1,0,0,2
558,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,3563.8022509702714,1,0,33,101606.484803317,1,0,0,2
559,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2359.24370767656,1,1,54,48844.013213286904,1,0,0,2
560,2,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2324.4723372421104,1,0,41,77370.1867475653,1,0,1,2
561,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1342.15103250249,0,0,47,78217.9340697722,0,0,1,1
562,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,-1405.9885280442431,0,1,41,51983.3559198699,1,1,0,2
563,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1155.5844021378,0,1,30,38619.6950177289,0,1,0,2
564,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,-2793.4319313295696,0,0,23,72623.0936147427,0,1,0,2
565,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3789.458608074529,0,1,59,79764.8994115206,1,0,1,2
566,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1261.64435457448,0,0,44,76034.0635754522,0,0,1,2
567,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1763.2339401231002,0,1,53,79440.97973197889,0,0,1,2
568,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-2076.97723146411,0,1,31,94325.2470487941,1,1,0,1
569,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,-1677.094177943738,1,0,27,49294.5113810604,1,1,0,2
570,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2630.1492883313,1,0,33,106046.725832381,1,1,0,2
571,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4224.19782120493,1,1,42,123093.015759321,1,1,0,2
572,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-35.49378761776597,1,0,37,53442.29156301,1,0,1,2
573,2,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,2054.8099299681103,0,0,52,71316.7980377933,0,1,0,1
574,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2609.50393112371,0,0,40,114287.487929319,0,1,0,1
575,2,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1764.8342687423603,1,1,39,71670.1311293795,1,1,0,1
576,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2781.4884185203296,0,0,61,67575.32951385,1,1,0,2
577,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1322.26964369428,0,0,58,43314.5020589256,0,1,0,1
578,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,-535.8126319375182,0,0,30,76535.9325725605,1,1,0,1
579,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3582.269699059501,0,1,40,104648.52351600301,1,1,0,2
580,5,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2987.48777622084,1,1,44,93738.5978713102,1,1,0,2
581,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,239.45368679676997,0,1,29,88836.41705720131,0,0,1,2
582,2,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,761.1441259472101,1,1,31,80513.5891629196,1,1,0,1
583,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,5402.17317512568,0,1,60,111159.533310342,1,0,0,1
584,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1611.27055254457,1,0,48,61879.70706311901,1,0,1,1
585,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,955.23901643325,1,1,29,98498.8711301425,1,0,1,2
586,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1111.76444261193,1,0,45,54987.6332154879,1,0,1,1
