,education,intermediaryid,riskscore,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
9200,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.440002,36155600,-0.002755,0.009923000000000001,0.0125,2888.1646955758893,0,0,38,102555.033326726,47.16356867113964,0
9201,Deg or abv,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.389999,21155700,0.0,0.002677,0.007461,664.51357493707,0,0,40,66944.2588951914,20.202859511347608,0
9202,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,21934200,0.002725,-0.001372,-0.012841,2460.35094926964,1,1,27,97324.3442213473,39.62838924953779,1
9203,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,2408.9816509000602,1,0,44,70845.0385408535,39.20623080527604,1
9204,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,15077600,0.0,-0.00046100000000000004,0.003561,2563.52498385356,1,1,46,81479.902963067,41.06863094455978,1
9205,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,14690200,0.000904,0.00022999999999999998,0.001709,4193.2234273351505,1,0,51,86205.5281591939,59.815980503745116,1
9206,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,29429300,-0.0036200000000000004,-0.004081,0.0042899999999999995,692.8226283906898,0,1,41,67885.8173726713,19.2694668973207,1
9207,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.379997,29157100,0.000898,-0.000113,-0.0015480000000000001,583.7109675177401,1,0,25,98222.9244928597,17.91933719479239,1
9208,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.43,22349200,0.001795,0.000339,0.008312,5560.718540397379,1,0,46,101308.185793139,74.19109510796537,1
9209,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.800003,17308200,-0.006239,-0.0005690000000000001,-0.0007,4547.7130989485495,1,1,43,112574.301493623,63.18579623452346,1
9210,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.889999,20103300,0.004484,0.001025,0.003017,4642.1244859363,1,0,52,93963.0604139005,64.19529582582315,1
9211,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.379997,57828300,0.000884,-0.010754999999999999,-0.033372000000000006,3385.8309152470197,1,0,43,82063.6743521438,50.1926192014749,1
9212,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,99309800,-0.0035240000000000002,0.004084,-0.009373999999999999,3812.8704155082505,1,0,47,100534.335613595,55.93759134786912,1
9213,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.120003,52664700,0.0,0.013731,0.043947,2512.7369187235613,1,0,49,70804.8015049714,40.32067031406737,1
9214,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.639999,57598000,0.005314,0.015358000000000004,0.053675,2207.0811258803687,0,0,43,82992.8380735351,38.80785533262615,1
9215,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,1824.15411055375,1,0,42,79262.7030595327,36.64401337165889,1
9216,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.160004,31824800,-0.003925,0.007776999999999998,0.023459999999999998,-416.89127826186206,0,1,36,78399.069684898,7.758231648552573,1
9217,Sec. or below,2,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.209999,13708700,0.0,0.00047000000000000004,0.003006,767.92498265875,0,0,41,70561.5216693786,20.747858272580785,0
9218,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.980003,14187800,0.0,0.0,0.0,619.84457451906,1,0,44,44725.9966495075,18.62318370486904,1
9219,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,23246400,-0.00091,0.000573,0.0031780000000000003,858.8139961917999,0,1,40,68771.1807709725,21.287379709021987,1
9220,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,21827700,-0.000907,0.0011480000000000001,0.005118,2743.046346927991,0,0,46,76827.8532175247,42.93961721701532,1
9221,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.690002,40838300,0.0,-0.004202,-0.009092,2328.49079068983,1,1,29,91885.94590578119,37.957471944063016,1
9222,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.66999799999998,25063800,-0.0026739999999999997,0.005967,0.015512,4817.65917914921,0,1,56,99909.9875381275,66.35860969392529,0
9223,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.220001,26635300,-0.002653,-0.001019,-0.001196,2834.915474755179,0,0,62,86171.4212270572,43.469909672242906,0
9224,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,34838300,0.0125,0.017622,0.02613,3184.3028608385,0,0,55,83681.7727409773,52.12785620059883,0
9225,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.68,31859400,0.0,-0.021758,-0.026206,486.44303619167,1,0,32,76736.89095665481,18.892260246462506,1
9226,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,25332700,0.00572,-0.00126,-0.020378,5129.219916192,1,0,68,71547.97168984059,77.301296996982,1
9227,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.089996,23282500,-0.0037170000000000003,0.000975,-0.00197,713.2058647179099,0,1,31,74200.6874190736,20.86984953340611,0
9228,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,-461.779213120682,0,0,39,48070.9786024517,6.468222489454877,1
9229,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.720001,13526700,-0.0026829999999999996,0.0020800000000000003,0.011457,-3585.19347831756,0,0,29,32036.3371215352,-29.810810061194076,0
9230,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,-475.398536809284,0,0,33,68776.75595294111,6.0333695375598015,0
9231,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,898.8382597577304,0,1,37,66026.93010932469,21.843302194383178,0
9232,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,18034300,0.0,0.0,-0.0029690000000000003,1417.5954807439707,1,1,28,99605.5744051022,27.81083033180686,1
9233,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.309998,72357700,-0.006189,0.0031379999999999997,0.048968,5274.37719025813,1,1,48,108954.195920878,72.69583287741625,1
9234,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.050003,69860600,0.003527,-0.011276000000000001,-0.016658000000000003,4115.55853927711,0,1,54,107193.71012606099,60.147658540083896,0
9235,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.839996,60006600,-0.027313,-0.021781000000000002,-0.048627,798.1123677188499,1,0,34,65475.2817233751,22.242855723531328,1
9236,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,73.550003,39986200,-0.012808000000000002,-0.021421,-0.014134,3054.89073617832,1,0,33,92864.87761698313,55.131075061660034,1
9237,H.Sch/Dip.,4,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.53,92700,0.0125,0.017622,0.02613,1171.53173160724,0,1,41,74442.975634174,206.22333633497053,0
9238,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.58000200000002,40976300,0.001837,0.004085,0.019225,1927.8524268082801,1,0,38,88633.46630404332,35.03053788881556,1
9239,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.120003,31159700,-0.00091,0.000366,0.010482,3054.065340585349,1,0,29,106683.07875694301,49.3675741899979,1
9240,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.16999799999998,14289900,0.0035399999999999997,-0.00246,0.000715,947.7898137370897,0,1,44,83285.7427122082,22.86943594547331,1
9241,H.Sch/Dip.,4,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.230003,28444900,-0.00088,-0.002723,-0.0017120000000000002,1929.3586089024107,0,0,42,67689.5146308953,34.77808980847846,0
9242,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,3100,0.0036299999999999995,0.001033,0.00046699999999999997,6770.501321032141,1,0,59,90157.948456511,702.5769729685478,1
9243,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,5800,0.0027199999999999998,0.00022999999999999998,-0.0034799999999999996,1778.3784537176807,1,1,43,75445.2221316692,251.2096251100976,1
9244,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.1,14300,0.001805,-0.0034439999999999996,-0.002942,2946.768233108061,1,0,40,99702.6784473601,355.56470568541084,1
9245,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.11,18400,-0.0008990000000000002,0.002073,0.0037670000000000004,894.7393981155301,0,0,46,67116.34561139731,170.54360019041675,1
9246,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.37,9100,0.026173000000000002,0.002653,0.007546,3991.962308125541,1,0,50,93949.8588734954,439.04681689758485,1
9247,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.02,4900,0.000908,-0.00148,0.005113,2977.734968733421,0,0,41,112628.53634982901,360.95598627345015,0
9248,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,11100,0.0,0.000909,0.005089,1714.1373887978202,1,1,43,62502.9476586707,244.07710330915646,1
9249,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3176.6051804644603,1,0,45,88168.43424394529,383.87915261621873,1
9250,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.14,3800,0.011976,0.0,0.000414,-50.294279038556965,0,0,40,46563.1935147125,93.65934131769657,0
9251,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.47,6500,0.0,-0.005678,-0.006581999999999999,1647.57030512129,1,1,36,71317.3688904492,252.872044424192,1
9252,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.55,31100,0.00572,-0.00126,-0.020378,3633.84195142516,1,0,51,79311.3059015904,439.2267252535697,1
9253,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.47,25100,-0.007582999999999999,-0.003423,0.011963,2752.95440858229,0,0,56,95731.3028814186,358.44836758188063,0
9254,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.89,0,0.0,-0.00143,-0.005901,3043.84710887928,0,1,36,109330.81654281801,371.3358226702736,1
9255,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,1640,0.0035399999999999997,-0.00246,0.000715,1301.0135997705302,0,0,38,86499.8271355038,202.91125218435008,0
9256,H.Sch/Dip.,5,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.29,12000,-0.001768,-0.002833,-0.004059,2259.5893014741,1,0,50,76955.06052027781,288.7147299799912,1
9257,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.150002,13576000,-0.0035909999999999996,0.002415,0.006758,2053.35415684931,1,1,33,85436.6796818549,35.03561774845754,1
9258,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,3100,0.0036299999999999995,0.001033,0.00046699999999999997,-484.2259979549089,0,0,34,79760.0626764929,46.634177400098636,0
9259,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,27665700,-0.000908,-0.006309,-0.012093000000000001,286.65597410624986,0,0,29,102692.741275975,14.854028279198394,0
9260,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.1,14300,0.001805,-0.0034439999999999996,-0.002942,3832.4457062267297,1,1,44,95407.3471252743,435.3554690294352,1
9261,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,1100,-0.00271,-0.0005769999999999999,0.001415,1846.44115474232,1,1,25,88979.1653629361,257.8298147411522,1
9262,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,-381.43957090893304,0,1,30,53553.4278903336,7.115615197182411,0
9263,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.0,8600,-0.000908,0.002416,-0.001045,4607.73672956398,1,1,46,104188.030554725,509.79424814217987,1
9264,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,11100,0.0,0.000909,0.005089,5660.97549482861,0,0,55,112907.926308363,599.0085876644433,1
9265,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,16300,0.0008820000000000002,-0.01347,-0.045381,3793.0802676495696,0,0,38,114504.489368955,422.29782093828817,1
9266,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,39800,-0.027313,-0.021781000000000002,-0.048627,6473.766092853,1,1,63,96264.1477666198,676.9715663816124,1
9267,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,6030.69245139698,1,0,58,91293.623826275,655.2369479400728,1
9268,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.83000200000002,41965200,0.008081,0.045732999999999996,0.06020900000000001,659.15618197711,1,1,35,64857.4432454404,21.595159947765065,1
9269,Deg or abv,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.23,500,0.008876,0.026014999999999996,0.034184,1960.85942470182,1,0,34,74279.827192183,289.42907377339395,1
9270,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098000000000001,4859.49837461884,1,0,55,93585.5154365519,72.85214937981897,1
9271,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.389999,28624400,0.0017870000000000004,0.001877,0.007871,3403.181921782709,1,0,32,91087.39678375519,51.565546004781076,1
9272,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.190002,14566000,0.005343,0.0017640000000000004,0.006490000000000001,3267.0946069512297,0,0,39,99021.7117624573,50.089147866802854,0
9273,Deg or abv,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.16999799999998,14289900,0.0035399999999999997,-0.00246,0.000715,2724.2088141004397,0,1,60,63021.061780903095,43.72676883355616,1
9274,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,13873100,0.0,-0.000688,-0.0020050000000000003,1707.2581736659,0,1,58,55470.6521238168,31.057224225999175,0
9275,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.940002,8310800,-0.0036200000000000004,0.0009109999999999999,0.002263,1028.0979544125303,1,0,39,57572.25613303389,23.06229142924661,1
9276,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.769997,68415100,0.000883,-0.006981,-0.029985,320.63480681144006,0,1,42,47315.106098383796,15.219947591002452,0
9277,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,99309800,-0.0035240000000000002,0.004084,-0.009373999999999999,-955.3691078702817,0,0,25,77280.2448071495,0.5187225896210554,1
9278,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.839996,60006600,-0.027313,-0.021781000000000002,-0.048627,1495.3412819019597,1,0,41,61867.8047464862,30.867657166904856,1
9279,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-463.602781065635,0,1,41,47808.191496799,6.911444556409233,1
9280,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-2133.6056481235896,0,1,24,79260.4501598272,-14.984872678834696,1
9281,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,66536800,0.0010019999999999999,0.0026030000000000003,-0.030987,2417.78484134232,1,1,20,102431.388835719,44.369529867737896,1
9282,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,4352.95017622756,0,1,61,97987.9531703508,69.45569191939225,0
9283,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,73.550003,39986200,-0.012808000000000002,-0.021421,-0.014134,454.44683517516,0,0,38,62446.5246650216,19.77493916859745,1
9284,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.41999799999998,32286100,0.0037310000000000004,0.00402,0.004047,6736.52833768398,1,0,70,94592.2414135403,93.86712600604505,1
9285,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.66999799999998,36405800,0.007462999999999998,-0.003098,-0.003351,2308.68371274156,1,1,35,92564.0647249601,39.544445940366344,1
9286,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,5289.710698795078,1,1,60,83771.4753636267,75.56115869674912,1
9287,H.Sch/Dip.,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.209999,21655600,0.0009109999999999999,-0.0021850000000000003,-0.005074,-97.86870917606406,0,1,27,87795.5116832454,10.973498379727943,0
9288,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.160004,30387800,0.0036229999999999995,0.0005809999999999999,0.008320999999999999,2409.8162129764,1,0,33,92126.71108568,39.57539524924349,1
9289,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0,14135800,-0.0008990000000000002,0.002073,0.0037670000000000004,5873.57602160402,1,1,52,106792.651330141,79.00662093797725,1
9290,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0349995,21827700,-0.000898,-0.00109,-0.001875,2667.0793853832793,1,0,43,60671.6255215975,42.133387791692684,1
9291,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,430.09718081403054,0,1,47,42837.0906284793,16.4511351755899,0
9292,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.050003,69860600,0.003527,-0.011276000000000001,-0.016658000000000003,4005.2026812683002,1,1,47,85214.6202058726,58.85011763336798,1
9293,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.760002,34367500,0.012476000000000001,-0.009323,-0.021978,1190.26911572797,0,0,50,68441.4779648986,27.120716462190906,1
9294,H.Sch/Dip.,9,5,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.839996,27673800,0.00093,0.007509,0.012685,3700.865357645221,1,1,39,76775.1134938888,57.43970659095854,1
9295,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.980003,14187800,0.0,0.0,0.0,1247.66679391464,1,0,36,72763.6119015308,25.84119011716567,1
9296,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.279999,14055800,-0.001808,0.000573,-6.7e-05,3036.3889473903496,0,1,50,89452.8997043627,46.246436682364646,1
9297,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.160004,30387800,0.0036229999999999995,0.0005809999999999999,0.008320999999999999,1414.22825451061,1,1,37,66516.010820572,28.02028948966402,1
9298,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,3429.30603946271,1,0,54,52797.779729414295,50.94084177441329,1
9299,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.139999,15464300,0.0027199999999999998,0.00022999999999999998,-0.0034799999999999996,1833.9061916906103,1,0,36,68888.5631593375,32.52130163199348,1
9300,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.82,23894100,0.001802,0.00011499999999999999,0.009771,3314.3343842869,1,0,40,87642.0078759373,49.69286321454617,1
9301,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.690002,20394800,-0.004492,0.003821,0.002147,6761.79227230042,1,0,55,110647.121391807,89.53503395120951,1
9302,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,4337.81929988926,1,0,42,97170.8103213721,61.40365006199539,1
9303,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.150002,16821500,0.0,0.000681,0.0018440000000000002,2883.54936025982,1,1,43,79029.7192685574,44.056146025496645,1
9304,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.410004,13297900,0.001773,0.00033999999999999997,-0.001239,190.28620302774,1,1,27,73916.187284248,13.463252450794368,1
9305,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.220001,26635300,-0.002653,-0.001019,-0.001196,1347.1129737853398,1,1,46,53732.01365276,26.605224973703407,1
9306,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.410004,31277000,0.0008869999999999998,0.0017,-0.00409,3388.0997318013115,1,1,41,98035.50499954527,49.63352034008855,1
9307,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.120003,52664700,0.0,0.013731,0.043947,1713.7741917060898,0,1,41,72069.8654135892,31.14984042994225,0
9308,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,8680.95670404068,1,0,58,125790.32141364401,127.97034300198273,1
9309,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1065.1695725475802,0,1,37,76163.5476002825,28.9442134609111,0
9310,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,31103400,-0.005946,-0.00798,-0.015094,-599.249469238286,0,0,24,93043.9736212741,5.199825233705903,0
9311,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,1017.26524811351,0,0,40,86389.1454987382,25.573850466975927,0
9312,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.93,35991000,0.002806,0.004668,0.013453,3912.18984180781,0,0,57,90760.00047921632,58.527223183698425,0
9313,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.239998,39432300,0.002762,0.009704,0.005011,2106.7991905303493,1,1,41,76668.47262025879,37.32339338271428,1
9314,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.040001,20039400,-0.000455,-0.005455,-0.008874,-2508.219327596269,0,1,39,40095.1563407527,-18.38395062423597,0
9315,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,545.7816617257299,1,1,52,28087.569111959103,18.576873937058085,1
9316,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.08000200000002,14072300,0.0,-0.0017809999999999996,-8.9e-05,3403.7366376682703,1,1,46,70852.5090273847,52.37555343621745,1
9317,Deg or abv,5,5,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.709999,24900300,-0.002646,0.001537,0.0021219999999999998,1833.9719984252695,0,1,54,55411.3318722233,33.454987981115075,1
9318,Deg or abv,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.91999799999998,16885300,0.026173000000000002,0.002653,0.007546,-839.069826756476,1,1,26,53198.7506972152,1.8514746542392235,1
9319,Deg or abv,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.68,12406800,-0.0036200000000000004,0.003009,0.006201,2007.0703551429401,1,0,41,54973.6367398147,34.69162846265505,1
9320,Deg or abv,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,2610.8594795750105,1,1,39,87441.684827586,41.537552968768104,1
9321,Deg or abv,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,73609600,-0.007909000000000001,-0.043033999999999996,-0.080013,2350.67251007565,1,0,48,75239.1715750171,41.16811096257232,1
9322,Deg or abv,2,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,68.629997,48862100,0.0,-0.016057,-0.028162,-1095.7051673624962,0,1,28,67187.9978809288,-1.3945092750404242,1
