,trd_date,fund_id,investor_id,unit_count,gender,income,education,intermediaryid,riskscore,subscribed,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,return-N6M,return-HYG,return-IVV
2819,2020/3/12,IVV,13242,1.210854472,M,55437.14702,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,248.960007,-0.014493,-0.039955,-0.096236
2820,2020/3/13,IVV,13242,-4.470209655,M,55437.14702,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,271.549988,-0.016544,0.031439,0.090737
2821,2020/3/26,IVV,13242,-5.604009367,M,55437.14702,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,262.369995,0.008081,0.045733,0.060209
2822,2019/8/26,N6M,61790,39.88424244,F,30051.99402,Sec. or below,8,3,TRUE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
2823,2019/11/15,HYG,61790,-7.437733139,F,30051.99402,Sec. or below,8,3,TRUE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.940002,0.004529,0.003,0.00742
2824,2020/6/12,HYG,61790,10.14221174,F,30051.99402,Sec. or below,8,3,TRUE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.440002,-0.002755,0.009923,0.0125
2825,2020/7/17,HYG,61790,20.06395267,F,30051.99402,Sec. or below,8,3,TRUE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.519997,0.007306,0.002761,0.00295
2826,2020/3/13,N6M,52127,-108.6516173,M,225588.9938,Deg or abv,1,2,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,-0.016544,0.031439,0.090737
2827,2020/5/12,HYG,52127,237.1883525,M,225588.9938,Deg or abv,1,2,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.290001,0.00572,-0.00126,-0.020378
2828,2020/7/2,N6M,52127,110.8730012,M,225588.9938,Deg or abv,1,2,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,0.004575,0.007359,0.00526
2829,2019/10/23,HYG,32091,43.91448468,M,114188.508,Deg or abv,4,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.220001,0.000904,0.000918,0.002893
2830,2020/1/8,N6M,32091,-122.8625321,M,114188.508,Deg or abv,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,0,0.000909,0.005089
2831,2020/3/20,N6M,32091,-225.7452656,M,114188.508,Deg or abv,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,0.007121,-0.022425,-0.04503
2832,2019/9/10,IVV,54644,-1.070595208,M,73854.20268,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,299.950012,-0.001808,0.000573,-0.000067
2833,2019/12/10,IVV,54644,-6.181764172,M,73854.20268,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,315.369995,-0.000908,0.002416,-0.001045
2834,2019/10/2,N6M,14684,156.7732487,F,130688.2568,H.Sch/Dip.,6,2,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,0.003636,-0.005888,-0.017904
2835,2019/12/16,HYG,14684,8.034329911,F,130688.2568,H.Sch/Dip.,6,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.779999,-0.000905,0.00194,0.000752
2836,2020/6/25,HYG,14684,22.5449644,F,130688.2568,H.Sch/Dip.,6,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.120003,-0.00091,0.000366,0.010482
2837,2019/12/11,N6M,89389,945.5054872,F,207937.8764,H.Sch/Dip.,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,0.005455,0.002066,0.002537
2838,2020/3/10,N6M,89389,162.2104375,F,207937.8764,H.Sch/Dip.,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,0.005314,0.015358,0.053675
2839,2020/3/26,N6M,89389,-343.3417143,F,207937.8764,H.Sch/Dip.,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.98,0.008081,0.045733,0.060209
2840,2020/5/28,HYG,89389,21.9125913,F,207937.8764,H.Sch/Dip.,4,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.089996,-0.003717,0.000975,-0.00197
2841,2020/6/2,N6M,89389,-932.1731406,F,207937.8764,H.Sch/Dip.,4,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.69,-0.007428,0.009913,0.008315
2842,2019/10/18,IVV,14218,4.010545233,M,24574.77465,Sec. or below,8,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,299.600006,0.000903,0.00023,-0.004353
2843,2020/1/23,IVV,14218,-3.652840661,M,24574.77465,Sec. or below,8,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,333.26001,0.004492,-0.003057,0.001232
2844,2020/5/27,IVV,14218,-0.849618205,M,24574.77465,Sec. or below,8,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,304.549988,0,0.002077,0.014592
2845,2019/9/24,IVV,86189,0,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,297.51001,0.002725,-0.001372,-0.012841
2846,2020/2/28,IVV,86189,0,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,295.910004,-0.003524,0.004084,-0.009374
2847,2020/3/25,IVV,86189,0,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,247.470001,0.010204,0.028128,0.006467
2848,2020/4/28,IVV,86189,0.813783287,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,286.640015,0,0.003052,-0.005378
2849,2020/4/29,IVV,86189,-0.813783287,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,294.130005,0.0125,0.017622,0.02613
2850,2020/7/23,IVV,86189,16.38438758,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,324.200012,0.006318,-0.000709,-0.012097
2851,2020/7/29,IVV,86189,-7.328680217,F,99698.0519,H.Sch/Dip.,4,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,326.380005,-0.002683,0.005557,0.012031
2852,2019/12/16,HYG,60846,33.31232841,M,58403.29815,Sec. or below,3,4,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.779999,-0.000905,0.00194,0.000752
2853,2020/6/5,HYG,60846,-5.545623073,M,58403.29815,Sec. or below,3,4,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.459999,0.001852,0.009442,0.026061
2854,2020/7/9,HYG,60846,12.54156191,M,58403.29815,Sec. or below,3,4,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.209999,0.000911,-0.002185,-0.005074
2855,2019/10/1,HYG,78712,340.8488106,F,332367.4875,Deg or abv,10,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,-0.000908,-0.006309,-0.012093
2856,2020/1/21,HYG,78712,-41.53617126,F,332367.4875,Deg or abv,10,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.169998,0.001791,-0.001076,-0.001081
2857,2020/4/16,HYG,78712,-98.45311908,F,332367.4875,Deg or abv,10,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.68,-0.006635,-0.000991,0.005313
2858,2020/4/29,HYG,78712,-98.45311908,F,332367.4875,Deg or abv,10,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,0.0125,0.017622,0.02613
2859,2020/6/9,HYG,78712,16.66868924,F,332367.4875,Deg or abv,10,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.900002,0.003687,-0.007805,-0.007367
2860,2019/10/1,HYG,53372,146.2167617,F,157993.0307,Sec. or below,4,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.620003,-0.000908,-0.006309,-0.012093
2861,2020/4/15,HYG,53372,-14.66925278,F,157993.0307,Sec. or below,4,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.760002,0.012476,-0.009323,-0.021978
2862,2020/5/26,HYG,53372,-14.66925278,F,157993.0307,Sec. or below,4,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.839996,0.00093,0.007509,0.012685
2863,2019/12/11,IVV,27459,-15.71820598,F,251757.9625,H.Sch/Dip.,6,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,316.170013,0.005455,0.002066,0.002537
2864,2020/6/15,IVV,27459,-26.86449585,F,251757.9625,H.Sch/Dip.,6,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,306.890015,0.002762,0.009704,0.005011
2865,2020/7/16,IVV,27459,-0.489328976,F,251757.9625,H.Sch/Dip.,6,5,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,322.040009,0,0.000961,-0.003466
2866,2019/11/21,N6M,69246,103.7931583,M,312337.0008,H.Sch/Dip.,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.13,0,0.000232,-0.00144
2867,2019/12/24,HYG,69246,-18.30573515,M,312337.0008,H.Sch/Dip.,6,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.830002,0,0.000798,0.000124
2868,2020/4/6,HYG,69246,-18.30573515,M,312337.0008,H.Sch/Dip.,6,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,0,0.024337,0.067384
2869,2020/4/22,HYG,69246,31.78534275,M,312337.0008,H.Sch/Dip.,6,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.099998,0.008621,0.0088,0.022639
2870,2020/1/24,IVV,22165,0,M,89408.40684,H.Sch/Dip.,10,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,330.230011,0,-0.004202,-0.009092
2871,2020/3/27,IVV,22165,0,M,89408.40684,H.Sch/Dip.,10,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,254.240005,0.001002,0.002603,-0.030987
2872,2020/7/21,IVV,22165,0,M,89408.40684,H.Sch/Dip.,10,5,TRUE,1,0,0.005,H,iShares Core S&P 500 ETF,326.25,0.004533,0.004642,0.001812
2873,2020/3/26,IVV,65688,-7.410955978,M,168103.8478,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,262.369995,0.008081,0.045733,0.060209
2874,2020/5/19,IVV,65688,-5.450727078,M,168103.8478,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,292.98999,0,0.001248,-0.010303
2875,2020/7/7,IVV,65688,-7.19626956,M,168103.8478,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,314.980011,0,-0.006649,-0.010306
2876,2020/7/27,IVV,65688,8.853382985,M,168103.8478,Sec. or below,2,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,324.5,-0.000899,0.002364,0.007357
2877,2019/9/23,HYG,17384,0,F,15642.92518,Sec. or below,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.440002,0.000909,-0.000457,0.000531
2878,2019/10/31,N6M,17384,13.3990798,F,15642.92518,Sec. or below,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.1,0.001805,-0.003444,-0.002942
2879,2020/7/15,N6M,17384,9.570540579,F,15642.92518,Sec. or below,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,-0.007253,0.00568,0.009339
2880,2019/12/6,IVV,79960,-1.209812506,M,49500.85901,Deg or abv,8,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,316.640015,0,0.001382,0.008922
2881,2019/12/10,IVV,79960,3.014920633,M,49500.85901,Deg or abv,8,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,315.369995,-0.000908,0.002416,-0.001045
2882,2020/3/2,IVV,79960,-2.551671122,M,49500.85901,Deg or abv,8,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,310.399994,-0.006189,0.003138,0.048968
2883,2020/6/9,IVV,79960,-4.379282365,M,49500.85901,Deg or abv,8,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,322.01001,0.003687,-0.007805,-0.007367
2884,2019/11/13,N6M,88377,748.1955253,M,671553.4588,H.Sch/Dip.,3,4,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.07,0,-0.001037,0.000547
2885,2020/2/12,N6M,88377,546.7704452,M,671553.4588,H.Sch/Dip.,3,4,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,0,0.002609,0.006413
2886,2020/4/14,HYG,88377,-47.64302248,M,671553.4588,H.Sch/Dip.,3,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.519997,-0.011385,0.004188,0.03035
2887,2019/8/28,N6M,24696,20.38981922,F,13657.4831,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.1,-0.003591,0.002415,0.006758
2888,2019/10/10,N6M,24696,-11.81234712,F,13657.4831,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.09,0,0.001275,0.007068
2889,2019/12/18,N6M,24696,13.55397748,F,13657.4831,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.05,0.006375,0.001817,0.000063
2890,2020/4/3,N6M,24696,29.15614299,F,13657.4831,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.02,-0.012808,-0.021421,-0.014134
2891,2020/4/28,N6M,69134,490.3299401,F,236869.033,Deg or abv,4,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.4,0,0.003052,-0.005378
2892,2020/7/17,N6M,69134,407.2151347,F,236869.033,Deg or abv,4,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.03,0.007306,0.002761,0.00295
2893,2020/7/21,N6M,69134,-340.120451,F,236869.033,Deg or abv,4,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.08,0.004533,0.004642,0.001812
2894,2020/4/21,HYG,49964,0,M,101078.6678,H.Sch/Dip.,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.410004,-0.010427,-0.01828,-0.030447
2895,2020/4/30,N6M,49964,53.42843429,M,101078.6678,H.Sch/Dip.,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.5,-0.002849,0.001993,-0.010098
2896,2020/7/15,HYG,49964,0,M,101078.6678,H.Sch/Dip.,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,-0.007253,0.00568,0.009339
2897,2019/8/26,IVV,36050,-5.183985958,F,44833.07903,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,289.660004,0,0,0
2898,2019/11/13,IVV,36050,-1.01111968,F,44833.07903,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,310.859985,0,-0.001037,0.000547
2899,2019/12/9,IVV,36050,0,F,44833.07903,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,315.700012,0,0,-0.002969
2900,2020/2/18,IVV,36050,9.212424573,F,44833.07903,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,338.26001,-0.002653,-0.001019,-0.001196
2901,2020/5/26,IVV,36050,-0.893193979,F,44833.07903,H.Sch/Dip.,1,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,300.170013,0.00093,0.007509,0.012685
2902,2019/10/28,IVV,34707,0,M,137479.4288,H.Sch/Dip.,7,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,305.01001,0.008108,-0.000114,0.005605
2903,2020/4/30,IVV,34707,0,M,137479.4288,H.Sch/Dip.,7,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,291.160004,-0.002849,0.001993,-0.010098
2904,2020/7/30,IVV,34707,0,M,137479.4288,H.Sch/Dip.,7,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,325.26001,0.003587,0.002116,-0.003432
2905,2019/11/20,N6M,67486,0,F,87667.56293,Deg or abv,5,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.13,0.006329,-0.00208,-0.003698
2906,2020/6/12,N6M,67486,64.29178208,F,87667.56293,Deg or abv,5,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.86,-0.002755,0.009923,0.0125
2907,2020/7/15,N6M,67486,294.7097409,F,87667.56293,Deg or abv,5,1,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,-0.007253,0.00568,0.009339
2908,2020/3/9,IVV,68693,1.482085532,M,15701.67242,Sec. or below,10,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,274.799988,-0.007909,-0.043034,-0.080013
2909,2020/7/14,IVV,68693,1.111338398,M,15701.67242,Sec. or below,10,5,FALSE,0,0,0.005,H,iShares Core S&P 500 ETF,320.170013,0.004554,0.008532,0.012972
2910,2019/12/11,N6M,13903,6.961761626,F,17143.05754,Sec. or below,10,1,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,0.005455,0.002066,0.002537
2911,2020/1/3,N6M,13903,13.1941852,F,17143.05754,Sec. or below,10,1,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.09,0.00362,-0.001019,-0.007692
2912,2020/4/17,N6M,13903,9.37251126,F,17143.05754,Sec. or below,10,1,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.46,-0.001908,0.005082,0.026888
2913,2019/9/9,N6M,17097,520.4681038,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,0.00363,0.001033,0.000467
2914,2019/10/22,N6M,17097,457.3985903,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,0.00272,0.00023,-0.00348
2915,2020/3/19,HYG,17097,25.90154554,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,-0.043774,-0.022469,0.00369
2916,2020/5/15,HYG,17097,0,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.709999,0.009551,0.0014,0.004337
2917,2020/5/19,HYG,17097,47.15114391,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.199997,0,0.001248,-0.010303
2918,2020/7/7,N6M,17097,225.2671216,M,267482.8992,H.Sch/Dip.,5,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,0,-0.006649,-0.010306
2919,2019/11/1,N6M,32260,241.2182757,M,528465.3283,Deg or abv,7,2,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,0.001802,0.000115,0.009771
2920,2020/2/21,HYG,32260,70.28716448,M,528465.3283,Deg or abv,7,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.330002,0.001771,-0.000905,-0.010281
2921,2020/2/27,HYG,32260,300.9414858,M,528465.3283,Deg or abv,7,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.690002,0.000882,-0.01347,-0.045381
2922,2020/7/14,HYG,32260,0,M,528465.3283,Deg or abv,7,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,0.004554,0.008532,0.012972
2923,2020/2/17,HYG,15743,97.01911119,M,184375.6685,H.Sch/Dip.,8,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.3100015,0.00266,-0.001018,-0.001194
2924,2020/4/7,HYG,15743,15.08444316,M,184375.6685,H.Sch/Dip.,8,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,0.011976,0,0.000414
2925,2020/8/11,HYG,15743,14.65297473,M,184375.6685,H.Sch/Dip.,8,4,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.440002,0,-0.009036,-0.008369
2926,2019/10/2,IVV,33480,-3.437561495,M,171296.1982,H.Sch/Dip.,5,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,289.630005,0.003636,-0.005888,-0.017904
2927,2019/12/31,IVV,33480,-9.4829189,M,171296.1982,H.Sch/Dip.,5,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,323.23999,-0.00362,0.000911,0.002263
2928,2020/2/28,IVV,33480,0,M,171296.1982,H.Sch/Dip.,5,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,295.910004,-0.003524,0.004084,-0.009374
2929,2020/3/11,IVV,33480,0,M,171296.1982,H.Sch/Dip.,5,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,275.470001,-0.027313,-0.021781,-0.048627
2930,2020/5/7,IVV,33480,0,M,171296.1982,H.Sch/Dip.,5,5,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,288.630005,0,0.002538,0.011849
2931,2019/9/16,IVV,68477,-0.438996042,M,10887.96351,Sec. or below,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,301.980011,-0.004554,0.003557,-0.002939
2932,2019/10/24,IVV,68477,0.284908686,M,10887.96351,Sec. or below,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,302.109985,0,0.001147,0.001791
2933,2020/2/10,IVV,68477,0.689684525,M,10887.96351,Sec. or below,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,336.220001,0.001776,0.001364,0.007401
2934,2020/6/4,IVV,68477,-1.411213839,M,10887.96351,Sec. or below,3,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,312.339996,0.007463,-0.003098,-0.003351
2935,2019/11/28,IVV,84087,-10.53143819,M,118206.1454,Deg or abv,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,316.654999,-0.000898,-0.00109,-0.001875
2936,2020/3/3,IVV,84087,23.42263979,M,118206.1454,Deg or abv,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,301.5,0.00089,-0.004287,-0.028673
2937,2020/4/27,IVV,84087,-7.818210613,M,118206.1454,Deg or abv,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,288.190002,0,0.004086,0.015111
2938,2020/5/15,IVV,84087,9.342521822,M,118206.1454,Deg or abv,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,287.160004,0.009551,0.0014,0.004337
2939,2019/8/26,HYG,74485,41.0469148,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.980003,0,0,0
2940,2020/1/15,HYG,74485,0,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.400002,0,0.000226,0.00225
2941,2020/2/26,HYG,74485,0,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,0.000883,0.001037,-0.003852
2942,2020/2/28,HYG,74485,0,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,-0.003524,0.004084,-0.009374
2943,2020/3/11,HYG,74485,0,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.839996,-0.027313,-0.021781,-0.048627
2944,2020/4/21,HYG,74485,0,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.410004,-0.010427,-0.01828,-0.030447
2945,2020/7/15,HYG,74485,139.7303141,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,-0.007253,0.00568,0.009339
2946,2020/8/5,HYG,74485,277.3231122,M,305554.6588,H.Sch/Dip.,2,4,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.190002,0.005343,0.001764,0.00649
2947,2020/3/23,IVV,62312,-3.255223603,F,64507.29641,Sec. or below,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,224.649994,0,-0.016057,-0.028162
2948,2020/5/12,IVV,62312,0,F,64507.29641,Sec. or below,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,287.470001,0.00572,-0.00126,-0.020378
2949,2020/6/18,IVV,62312,0,F,64507.29641,Sec. or below,8,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,311.619995,-0.004575,-0.000361,0.000771
2950,2019/12/11,IVV,68284,0.261746815,M,19840.20483,H.Sch/Dip.,10,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,316.170013,0.005455,0.002066,0.002537
2951,2020/4/29,IVV,68284,-4.576870732,M,19840.20483,H.Sch/Dip.,10,5,TRUE,0,0,0.005,H,iShares Core S&P 500 ETF,294.130005,0.0125,0.017622,0.02613
2952,2019/8/27,IVV,75016,-13.13436497,F,192829.8829,H.Sch/Dip.,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,288.549988,0,-0.00046,-0.003832
2953,2020/3/2,IVV,75016,-3.214262213,F,192829.8829,H.Sch/Dip.,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,310.399994,-0.006189,0.003138,0.048968
2954,2020/3/23,IVV,75016,20.6143954,F,192829.8829,H.Sch/Dip.,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,224.649994,0,-0.016057,-0.028162
2955,2020/6/4,IVV,75016,-12.39147997,F,192829.8829,H.Sch/Dip.,5,5,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,312.339996,0.007463,-0.003098,-0.003351
2956,2019/9/25,HYG,19320,-12.56640871,M,150813.61,H.Sch/Dip.,1,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.230003,0,-0.001031,0.005647
2957,2019/9/30,HYG,19320,-12.56640871,M,150813.61,H.Sch/Dip.,1,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.169998,-0.000907,0.001148,0.005118
