,trd_date,fund_id,investor_id,gender,education,intermediaryid,riskscore,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Subscribed,Gender,age,income,counts
510,2020/3/17,HYG,69656,M,Sec. or below,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,956.4062185864219,0,1,52,37621.0008240397,12.524963410967242
511,2020/3/17,HYG,45703,F,H.Sch/Dip.,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1383.86144540702,0,1,41,70791.0430276613,18.122857874334237
512,2020/3/12,HYG,40133,M,H.Sch/Dip.,4,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5511.97044482975,1,0,44,78844.652589895,71.02139381276068
513,2020/3/13,HYG,40133,M,H.Sch/Dip.,4,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1186.98329924197,1,0,35,72354.55030663441,14.828023169992509
514,2020/3/13,HYG,23009,F,Deg or abv,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2956.42784324565,1,0,45,77509.6124429412,36.93226399061659
515,2020/3/20,HYG,71002,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,1837.4232421288,0,1,43,57795.5586857772,26.342985550233692
516,2020/3/12,HYG,27310,M,H.Sch/Dip.,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-392.654054095652,0,1,34,60226.636786809104,-5.059322884117113
517,2020/3/13,N6M,63947,M,Deg or abv,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,4485.87099928323,1,0,39,93873.3095160888,419.24028030684394
518,2020/3/12,HYG,47005,M,H.Sch/Dip.,8,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5144.11109411869,1,0,35,112482.29812988301,66.2815491281683
519,2020/3/13,HYG,97277,F,H.Sch/Dip.,9,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1278.96297515524,0,1,35,89901.2079423742,15.977050933467671
520,2020/3/18,HYG,66737,M,Deg or abv,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1772.04796297553,0,1,30,95708.6357261885,24.277956042354322
521,2020/3/16,HYG,88109,F,Deg or abv,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,6495.76304951837,1,0,39,113896.19647779301,85.86599970636313
522,2020/3/18,HYG,10410,M,Deg or abv,7,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-2152.17271422182,0,1,39,62170.1158726986,-29.485857969496315
523,2020/3/19,HYG,10410,M,Deg or abv,7,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3866.14504518183,0,0,45,91934.7354697274,54.18563634972814
524,2020/3/13,HYG,46594,F,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2604.0116398976998,0,1,38,83454.7092992971,32.52981314563723
525,2020/3/17,HYG,41251,M,H.Sch/Dip.,1,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5258.0947661809205,1,0,62,70783.2231448286,68.85928100211682
526,2020/3/18,N6M,80100,M,H.Sch/Dip.,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,4420.853214430421,0,1,63,89768.3407989809,430.0440870068503
527,2020/3/20,N6M,80100,M,H.Sch/Dip.,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,5549.6977098462,1,0,52,90156.726285063,560.5755262470909
528,2020/3/18,N6M,46813,F,Sec. or below,4,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,4645.88473979291,1,1,47,96727.73472996321,451.9343132094271
529,2020/3/17,N6M,58011,F,H.Sch/Dip.,3,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,3629.9468671749,0,1,47,87947.0581078495,353.1076719041732
530,2020/3/16,HYG,43263,F,H.Sch/Dip.,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1454.07424435718,0,1,32,83709.7722763061,19.2210734423666
531,2020/3/17,HYG,43263,F,H.Sch/Dip.,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4804.5893816698,1,0,51,86430.9879549956,62.92023728063859
532,2020/3/18,HYG,66577,F,Deg or abv,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3342.28414945676,0,0,35,87853.37263774191,45.79098836880034
533,2020/3/12,HYG,47940,M,Deg or abv,10,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,270.526769843658,0,1,36,63603.5277785097,3.4857204787777025
534,2020/3/13,HYG,56955,M,Deg or abv,4,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1435.0305984335,1,1,30,85627.06257374429,17.926677634646683
535,2020/3/12,HYG,95665,M,Deg or abv,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3282.3252873129804,1,0,46,72020.5218199019,42.292555663193205
536,2020/3/16,HYG,13041,M,H.Sch/Dip.,8,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1262.34733618944,0,1,51,74365.7183992206,16.686679482036762
537,2020/3/16,HYG,38630,F,H.Sch/Dip.,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3231.4113258344896,0,0,55,56610.5546673363,42.71528407672071
538,2020/3/20,HYG,38630,F,H.Sch/Dip.,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,854.076951056737,0,1,30,73608.65806097901,12.244830839523111
539,2020/3/13,HYG,58680,F,H.Sch/Dip.,7,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2977.4009809056797,0,1,37,90266.9760957638,37.19426445125404
540,2020/3/18,HYG,58680,F,H.Sch/Dip.,7,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,6343.3860421526,1,0,39,112796.733781872,86.90760674020842
541,2020/3/16,HYG,14530,F,Deg or abv,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2463.35782226709,0,0,44,74333.0007896043,32.562561231222304
542,2020/3/13,N6M,96853,M,Deg or abv,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,475.625015118229,0,0,36,61977.0869820925,44.45093599235785
543,2020/3/17,N6M,96853,M,Deg or abv,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,4847.8837235826895,1,0,38,97084.0631891634,471.5840198037636
544,2020/3/18,N6M,96853,M,Deg or abv,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,2958.0649282792497,1,1,38,84649.1259918288,287.74950664195035
545,2020/3/13,HYG,12688,M,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,7187.38537740586,1,0,53,119677.781690834,89.7861974771676
546,2020/3/17,HYG,12688,M,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1004.94821949863,1,0,29,69307.1057945573,13.160662733603553
547,2020/3/12,N6M,64879,M,Deg or abv,2,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,584.5591313162989,0,1,36,71004.4659934864,53.727861334218645
548,2020/3/20,N6M,64879,M,Deg or abv,2,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,2529.49643398773,0,1,45,64013.0355576442,255.5046903017909
549,2020/3/18,N6M,62661,M,H.Sch/Dip.,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,3278.72054755106,0,1,48,87778.06524528441,318.9416875049669
550,2020/3/12,HYG,84446,F,Sec. or below,4,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-54.7725244175554,1,0,36,38933.3036238133,-0.7057405451850903
551,2020/3/13,HYG,51549,M,Deg or abv,7,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,5046.21336751858,0,1,65,86738.4783156788,63.038265813913576
552,2020/3/13,HYG,41828,F,Deg or abv,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1653.13470145633,1,1,29,76571.8273480466,20.65127594631483
553,2020/3/17,HYG,41828,F,Deg or abv,5,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,6349.906507525539,1,0,56,91197.0060381331,83.15749639036201
554,2020/3/13,HYG,29734,M,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,59.516897787923,1,1,28,58696.1477834986,0.7434965091496998
555,2020/3/17,HYG,44528,M,Sec. or below,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4728.96286271368,1,0,39,96592.3080744249,61.929842859924534
556,2020/3/13,HYG,70801,M,H.Sch/Dip.,1,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2175.21228049112,0,1,42,68126.0136923046,27.173169256359927
557,2020/3/13,HYG,53612,M,Sec. or below,5,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1855.93858654177,0,1,57,54437.172086199906,23.184740999219827
558,2020/3/13,HYG,88443,M,Sec. or below,10,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3278.29551986845,0,1,58,68714.3024805583,40.953096777128785
559,2020/3/17,HYG,88443,M,Sec. or below,10,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5132.08620127744,1,0,43,99023.7209202473,67.2090902837657
560,2020/3/17,HYG,87459,M,H.Sch/Dip.,3,2,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4022.1945800040503,0,0,35,113508.864416837,52.67410329138223
561,2020/3/18,N6M,87459,M,H.Sch/Dip.,3,2,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,4217.268036072021,0,0,47,95393.86553938029,410.2400813299631
562,2020/3/20,HYG,86620,F,Deg or abv,8,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,7004.3756056392,1,0,55,91733.37657319641,100.42115563640431
563,2020/3/13,HYG,42032,M,Deg or abv,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,6426.514991492701,1,0,54,91826.9465326052,80.28125859648875
564,2020/3/20,HYG,42032,M,Deg or abv,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,3303.81938597906,1,0,49,57317.107554582595,47.366586178911255
565,2020/3/17,HYG,68280,F,H.Sch/Dip.,3,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3614.44937819831,0,0,34,103294.865964306,47.33432858648483
566,2020/3/16,HYG,73572,M,H.Sch/Dip.,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1043.60339266134,1,0,38,44410.2940007405,13.795153536960118
567,2020/3/13,HYG,77114,F,H.Sch/Dip.,2,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,2589.7862145483105,0,1,42,104307.79907166,32.35210640214854
568,2020/3/18,N6M,97867,M,Deg or abv,3,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,2058.52276211724,1,0,20,92176.76094466631,200.2454048752179
569,2020/3/20,HYG,97867,M,Deg or abv,3,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,55796500,0.007121,-0.022425,-0.04503,1257.7893704719802,0,0,26,79599.6673451794,18.032822515727315
570,2020/3/16,HYG,47808,M,Deg or abv,1,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4515.64723319995,0,0,42,92417.69954558801,59.69130355343481
571,2020/3/19,HYG,47808,M,Deg or abv,1,4,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1256.11788485417,0,1,44,67876.3895386498,17.60501639893767
572,2020/3/12,HYG,91350,M,H.Sch/Dip.,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5164.97163615373,1,0,38,107937.167852897,66.5503359052106
573,2020/3/17,N6M,36942,M,Deg or abv,8,2,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,4116.68096628359,1,0,41,87270.0359430771,400.45534691474614
574,2020/3/18,N6M,82845,M,Deg or abv,1,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,2091.20784118747,1,1,39,73174.8903918697,203.42488727504573
575,2020/3/20,N6M,31548,M,Deg or abv,1,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,1556.21938908586,1,0,47,48079.237577716696,157.1938776854404
576,2020/3/12,HYG,91561,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1264.08744467036,0,0,40,60980.1329167195,16.287687519426264
577,2020/3/13,N6M,19281,F,Deg or abv,6,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,3192.57161661505,0,1,36,98469.35848565391,298.3711791229019
578,2020/3/17,N6M,19281,F,Deg or abv,6,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,4620.67265181424,0,0,60,60495.4461306063,449.48177546831135
579,2020/3/16,HYG,54194,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4820.4524330370505,1,0,48,87507.9691479488,63.72045347780758
580,2020/3/19,HYG,54194,M,Deg or abv,9,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,242.40198093766003,0,0,33,63344.406206678206,3.3973649296761024
581,2020/3/12,HYG,43388,M,H.Sch/Dip.,8,5,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2743.0825471736302,1,1,34,98736.26997371051,35.34444674435232
582,2020/3/16,N6M,78523,M,Deg or abv,3,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,5224.20320922721,0,0,41,115960.84969311401,486.8782114843625
583,2020/3/17,N6M,60567,M,Sec. or below,6,2,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,2018.0049966569898,1,1,33,83687.5149781879,196.30398800165273
584,2020/3/12,N6M,18160,F,H.Sch/Dip.,1,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4017.5079139818895,1,0,30,110893.562755216,369.2562420939236
585,2020/3/19,HYG,18160,F,H.Sch/Dip.,1,3,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5063.63422051402,1,0,46,81219.6650109676,70.96894691593432
586,2020/3/20,N6M,39925,M,H.Sch/Dip.,7,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,4025.45511919008,1,0,38,90323.7999667723,406.61162820101816
587,2020/3/13,HYG,58346,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,4928.21538299983,1,0,50,92387.8576083345,61.564212346123576
588,2020/3/18,HYG,58346,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2510.8641267552,0,1,42,88115.5300689974,34.400112283263795
589,2020/3/16,N6M,60848,M,Sec. or below,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,4174.58980576758,1,0,47,78840.1719195514,389.05776381804105
590,2020/3/18,N6M,60848,M,Sec. or below,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,5470.48201439238,1,0,45,82629.5099578859,532.1480558747452
591,2020/3/20,N6M,60848,M,Sec. or below,3,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,21700,0.007121,-0.022425,-0.04503,5171.331557449001,1,1,45,108661.745595079,522.3567229746465
592,2020/3/12,HYG,18929,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2219.74434045871,0,1,42,75648.9043824307,28.60126674213946
593,2020/3/13,HYG,18929,F,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,5532.35386549272,1,0,50,100348.76183058,69.11122621060638
594,2020/3/17,HYG,65678,F,Deg or abv,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-341.869597754407,0,1,39,52079.34932743361,-4.477076915627686
595,2020/3/18,HYG,65678,F,Deg or abv,2,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3068.8914533393604,0,1,40,100212.30433014,42.045369741472804
596,2020/3/18,HYG,34940,M,Deg or abv,3,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,4122.8121361789,0,1,51,111371.47585708801,56.48461774418599
597,2020/3/17,N6M,58803,M,Deg or abv,2,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,1186.9487875346401,0,1,39,56637.429590409505,115.4619443127082
598,2020/3/17,N6M,54703,M,Deg or abv,9,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,-318.624356663545,0,1,39,54896.652536514004,-30.994587224080252
599,2020/3/17,HYG,54139,M,H.Sch/Dip.,3,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-3224.13713776824,0,1,27,44595.590056894005,-42.222853529929104
600,2020/3/12,N6M,91085,M,Deg or abv,6,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4062.18163855974,1,0,48,77250.8275250173,373.3622829558584
601,2020/3/19,HYG,91085,M,Deg or abv,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,5881.76412939561,0,0,52,90470.682966854,82.43537903666949
602,2020/3/13,N6M,71623,M,H.Sch/Dip.,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,2838.55022426581,1,0,21,82752.8058832925,265.28506768839344
603,2020/3/19,N6M,71623,M,H.Sch/Dip.,10,1,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,4316.99326914891,0,1,51,106131.110273879,439.16513419622686
604,2020/3/16,HYG,37831,M,Sec. or below,2,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,6331.431825191129,1,0,49,109061.202653785,83.69374299806535
605,2020/3/13,N6M,37056,F,Deg or abv,3,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,-929.497158820258,0,1,26,69266.85059984941,-86.86889334768767
606,2020/3/18,N6M,37056,F,Deg or abv,3,1,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,2694.00485656614,0,1,54,61641.910975950304,262.0627292379514
607,2020/3/19,HYG,92612,F,H.Sch/Dip.,6,5,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2259.33156937655,1,0,34,75670.174271134,31.665474880273294
608,2020/3/17,N6M,99606,M,H.Sch/Dip.,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,10200,-0.041937999999999996,0.009385,0.063593,-570.132207298117,0,1,43,52196.0971260874,-55.46033144923317
609,2020/3/18,N6M,99606,M,H.Sch/Dip.,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,0.0,-0.044133,-0.05567999999999999,-741.9867628474541,0,1,39,32519.833421042997,-72.17770066609476
610,2020/3/19,HYG,78429,F,H.Sch/Dip.,8,4,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4037.71801999562,1,0,39,96423.8128922354,56.59030319798496
611,2020/3/13,HYG,17094,F,Sec. or below,6,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,-56.9277878100347,0,1,30,57832.3643683775,-0.7111528504256858
612,2020/3/16,HYG,67202,M,H.Sch/Dip.,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2829.71796067926,0,0,43,72040.0817104256,37.40539174974853
613,2020/3/13,N6M,52447,M,H.Sch/Dip.,1,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,33900,-0.016544,0.031439,0.090737,1490.06896303224,0,1,37,62160.5798887812,139.25878159179814
614,2020/3/18,HYG,64148,F,Deg or abv,4,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,4712.29688985365,1,0,39,78168.3703981288,64.56085791170524
615,2020/3/12,N6M,34879,F,H.Sch/Dip.,5,1,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1969.5196812875502,0,1,48,77026.2166123473,181.0220295301057
616,2020/3/16,N6M,97481,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,4077.3880134768797,1,1,50,80760.6952376945,379.9988828962609
617,2020/3/12,HYG,27166,M,H.Sch/Dip.,4,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1105.39335510805,0,1,37,72175.8643271632,14.24292411886517
618,2020/3/16,HYG,27166,M,H.Sch/Dip.,4,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-81.64496628532329,1,1,29,53834.3979794249,-1.079246055873512
