,riskscore,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub,ed_Deg or abv,ed_H.Sch/Dip.,FRC
350,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3985.22290170015,1,1,58,74360.24465727349,52.18992731155347,1,0,1,2
351,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2517.863512673711,1,1,31,111234.432209879,35.28890796428208,1,0,0,2
352,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1611.9176873106699,1,0,39,59338.1898719229,23.109931000869818,1,0,0,2
353,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2284.68228297453,0,0,45,76018.9591282015,29.43798806257624,1,0,0,2
354,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2037.63669101803,1,1,42,69658.0505018799,26.93505138331695,1,1,0,2
355,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,3039.6217219245286,1,0,34,105569.77176105,295.683046879818,1,0,1,1
356,2,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3170.360103306049,1,0,51,73150.03289613129,44.433920002437134,1,0,1,2
357,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4732.82305783159,0,1,58,96238.8969520087,59.12333392206856,0,0,0,2
358,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-356.439408920476,1,0,25,59277.2701104771,-4.995647076548987,1,0,0,2
359,4,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,2755.39675228517,1,0,41,91009.5878583662,268.0347035296858,1,0,1,1
360,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,27.425119673590192,0,1,24,92856.6077441508,0.3533709485919243,1,0,0,2
361,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,482.91142932529993,1,0,41,49195.7719486897,6.032622251435767,1,0,0,2
362,2,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,321.86777692709006,1,1,24,69226.9904392453,4.254696211734272,1,1,0,2
363,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1938.7832364986402,0,1,52,77894.7544294237,27.17285621365596,1,1,0,2
364,1,0.0,0.003,10.28,0,0.0,-0.044133,-0.05567999999999999,4111.98266729687,1,1,38,110744.27076182401,399.99831393938433,1,0,1,1
365,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,5092.909574417011,1,1,50,80797.2136822707,468.0983064721517,1,0,1,1
366,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2138.66828151833,0,1,25,107731.31229298301,217.56544064275985,0,0,1,1
367,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-68.35884941075199,0,0,41,68499.1806519232,-0.8807994914309045,1,0,1,2
368,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,3870.19005362654,1,1,46,95458.511769289,361.7000050118262,1,1,0,1
369,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,-248.60394454535003,1,1,21,54823.0902655558,-24.183263088069072,1,1,0,1
370,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,525.4257932712899,0,0,49,55494.331234551,6.563719844848598,1,1,0,2
371,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,244.08511190415,1,0,33,79102.7619574862,3.499428127658064,1,1,0,2
372,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2924.5899470809995,1,1,50,76496.3379724087,268.80422307729765,1,1,0,1
373,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,-1101.5612391390919,0,1,33,82199.2883987332,-107.15576256216849,0,1,0,1
374,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2702.35239267164,1,0,34,87860.5787094539,248.37797726761397,1,0,0,1
375,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,3251.80699273348,1,0,54,54328.5595094937,303.0575016527008,1,0,0,1
376,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3129.6161091893605,1,0,32,106906.704678411,40.32490747151724,1,1,0,2
377,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2124.78240564412,0,1,52,67572.7018257103,29.110596847038146,1,1,0,2
378,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1283.82630431831,0,1,41,88099.11139671599,18.40611188986824,0,0,1,2
379,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4333.54835493233,1,1,38,113526.690669363,398.3040767401038,1,1,0,1
380,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3060.12243379575,1,0,42,93785.7441816523,41.925229725252905,1,1,0,2
381,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,430.8165385089096,1,0,31,74741.3879506761,6.176581197260353,1,1,0,2
382,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,3562.1610173062,1,1,61,64748.183840301295,332.9122446080561,1,0,1,1
383,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,3729.467387561121,1,0,52,73243.58162553099,362.788656377541,1,0,1,1
384,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2378.10023364603,1,1,34,86995.7122273045,30.641672503599505,1,0,0,2
385,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1732.6432389516501,1,0,40,76251.46002338281,22.903412995965947,1,0,0,2
386,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3848.5642101230296,1,1,39,100209.31270485099,49.588508704220104,1,1,0,2
387,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1367.40331058294,1,0,49,32084.937077966602,19.164728085667786,1,0,1,2
388,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,389.63737871778994,0,1,39,75090.938098189,5.0204532108921125,1,1,0,2
389,3,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,2737.39474177745,1,0,43,93715.1097741683,266.2835351923589,1,1,0,1
390,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,70.4687054978699,1,1,33,89918.7142657591,0.9315096316569814,1,1,0,2
391,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2114.0698471733103,0,1,41,92025.76951355232,28.963829361569648,1,1,0,2
392,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-984.3158595801833,1,0,22,45277.1938785283,-90.47020768200214,1,1,0,1
393,2,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1944.7255091040304,1,0,49,58204.58332144741,25.46785599314005,1,1,0,2
394,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3041.5539583539203,0,1,45,95791.2091550115,39.190232175798066,0,1,0,2
395,2,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1305.96144267589,1,1,44,79153.496012794,131.9152972399889,1,1,0,1
396,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1189.1906008162,0,1,28,88922.91618203551,15.322646379249498,0,0,1,2
397,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,420.2690908191198,1,0,28,52572.5742913024,5.250082137025276,1,0,1,2
398,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3524.2884098259497,1,0,48,68021.6659726535,44.026087167366505,1,1,0,2
399,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,444.5493878672697,1,0,27,65920.7976326292,5.821757229511689,1,1,0,2
400,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-710.687078705399,0,0,47,48750.222331745594,-9.157158478910457,0,0,1,2
401,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,3691.203843442949,1,1,59,42055.4691052301,344.97232181709813,1,0,0,1
402,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2646.6198553774398,0,1,55,57077.6748524134,34.65976716497738,1,1,0,2
403,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,500.9558994408899,0,1,23,79649.1606818189,7.021106005369332,1,1,0,2
404,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1169.39795800721,0,0,31,90748.0434279381,107.481429963898,1,0,0,1
405,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,673.5728578615699,0,0,27,96148.5456406891,65.52265154295428,0,0,0,1
406,2,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2246.3107811343602,0,1,47,73612.1478953546,30.77559724189005,1,0,0,2
407,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1843.8018463565995,0,0,50,66960.43234451809,26.434435073212896,1,0,0,2
408,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-932.7206867070227,0,1,30,71305.0129680753,-13.072469696593721,0,1,0,2
409,3,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,4169.92401574226,0,1,47,105695.218665925,59.78385685651986,0,0,0,2
410,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4413.366385593789,0,0,61,81426.0836440922,55.132619865033476,0,1,0,2
411,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1711.79451988198,1,0,35,69335.7788386787,-23.45245330575266,1,1,0,2
412,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-2550.45932498813,1,1,27,46720.1437844866,-35.74575187778043,1,0,1,2
413,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-2163.8230643693,0,0,29,56764.75705217281,-28.60308006825036,1,0,1,2
414,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4948.54223646398,1,1,55,79259.7681577999,69.35588472565871,1,0,1,2
415,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2774.06659890819,1,1,42,87452.2646457145,35.74367430955438,1,1,0,2
416,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2430.8265160402602,1,1,38,83609.6972435696,32.13253736649287,1,1,0,2
417,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2316.9784891606605,1,1,29,105878.83313843,215.934621543398,1,0,1,1
418,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,4553.07448451677,1,0,67,58998.9554128012,442.9060782603862,1,0,1,1
419,3,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2297.76130533357,0,1,34,97240.0371185923,233.7498784673011,1,0,1,1
420,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,494.0893328198298,0,0,43,77458.7316034767,6.366310094749642,0,0,1,2
421,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4584.449013659088,0,0,45,102849.69054684401,60.03730950264247,0,0,1,2
422,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4041.31109433949,1,0,55,71733.18691674,53.421163086545455,1,1,0,2
423,3,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1934.7131086610907,1,0,43,61202.058709573204,27.11581167333867,1,0,0,2
424,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2544.009510637,1,0,42,74343.5059102942,237.09315103793102,1,0,1,1
425,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1128.4120222211802,0,0,37,60389.792986279695,109.76770644174906,1,0,1,1
426,2,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,207.79543544655982,1,1,33,73309.1462974639,19.365837413472487,1,0,0,1
427,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-894.9178843286792,0,0,39,68485.9399553556,-87.05426890356802,0,0,0,1
428,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3764.268816310429,0,1,46,107780.723768975,48.50236783672286,1,0,0,2
429,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2895.8831018742,1,0,47,89588.2335483367,39.67506756027312,1,0,0,2
430,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1643.4415649685407,1,1,42,70811.4581004983,21.52228317766183,1,1,0,2
431,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-1732.9071420144699,0,1,46,46867.864499218485,-161.95393850602522,0,0,0,1
432,2,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3353.586434569361,1,1,57,57372.5332957176,47.00191350488,1,0,0,2
433,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3632.5336748554796,1,0,46,65782.7832353632,50.91147549654423,1,1,0,2
434,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2926.74750701039,1,1,54,53628.3327802161,38.68800303548426,1,0,1,2
435,4,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2657.454010718111,0,1,53,97272.24183823461,34.241128417433096,1,0,1,2
436,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,748.3156776807201,0,1,55,45022.17978007112,9.891813058785116,1,1,0,2
437,4,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,882.8257591459302,0,0,50,63718.3911701825,82.27639880204381,0,0,1,1
438,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,3381.8609081003497,1,0,31,97596.99779185279,42.24685548232084,1,0,0,2
439,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4289.91038372178,0,0,60,72374.8903734903,394.29323379795767,1,0,1,1
440,2,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,191.23788834327,0,0,38,94315.58937245961,2.527929719595645,1,0,1,2
441,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-193.9144539780949,0,1,42,67156.4151315965,-18.122846166177094,1,0,1,1
442,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,4086.62250165621,1,1,47,96899.03267668052,58.58956991621806,1,1,0,2
443,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4852.8332087137405,1,0,47,86864.4618550483,68.01448275743105,1,0,1,2
444,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,4607.922488557279,1,1,51,89379.21340547301,66.06340485386782,1,0,1,2
445,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2162.62653928211,1,1,28,89485.8272975133,31.00539841264673,1,1,0,2
446,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1924.695588348869,1,0,48,69004.5373665714,25.20554692434943,1,1,0,2
447,5,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-2135.4163214681507,0,1,25,70365.53065543009,-29.2562868883508,1,1,0,2
448,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3344.18581348932,0,1,36,100550.75308224699,43.089624666920436,1,1,0,2
449,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1194.871267351644,0,0,39,86527.63053370929,-14.926561181411126,0,0,1,2
450,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4707.204390113329,1,1,44,99385.7876547317,62.22345361092428,1,0,0,2
451,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1438.22100765913,0,0,26,87769.0547525971,-19.704357406053497,0,0,0,2
452,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1960.4793000547602,1,0,40,68467.0881197952,25.915125554851407,1,0,0,2
453,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-634.0932609097762,1,0,22,64561.6125347166,-8.687399346274487,1,0,0,2
454,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3808.2122124753296,1,1,48,97341.2522221431,50.33988250886405,1,1,0,2
455,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-400.477959088685,0,0,31,65606.5830185646,-5.244603900524896,1,1,0,2
456,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2321.54559460217,1,0,36,69095.3112050742,29.00119309929532,1,1,0,2
457,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4498.055190935861,1,0,51,82417.2522039879,59.458758387552464,1,0,1,2
458,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2817.87605195416,1,0,67,40793.4576985871,40.399656658840996,1,0,1,2
459,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,5048.330088706721,0,1,67,88488.36947997099,63.06470830121918,1,0,1,2
460,4,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2866.2936064807104,1,0,52,88424.6241221666,37.536584192563204,1,0,1,2
461,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1674.39709225745,1,1,40,64162.898852453,23.467374060156946,1,0,1,2
462,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1549.6372413959698,0,1,44,60088.803350250804,19.966978758265565,1,1,0,2
463,2,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2176.96969838634,1,0,33,82568.5996591356,28.50929373856792,1,1,0,2
464,2,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2990.300268572029,1,0,39,91757.5466453632,39.52809239280693,1,0,0,2
465,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,838.6305723021602,0,1,37,90467.4593794591,10.982589854892225,1,1,0,2
466,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-164.75974597798495,1,0,33,51161.1310093812,-15.143359005329495,1,0,1,1
467,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-117.5404210982291,1,1,40,34183.8658937671,-1.5537398280337005,1,1,0,2
468,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3130.28158247528,1,1,32,102709.743281359,40.99373417340945,1,1,0,2
469,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1158.72262126617,1,0,37,107464.72474253901,15.875087724569745,1,1,0,2
470,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,17.456718040930017,0,0,47,69065.4834454625,0.23916589285192225,1,0,0,2
471,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-2433.39217210932,0,0,33,52168.1576115895,-34.10500687202991,0,0,0,2
472,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,405.6963254382002,0,0,21,104547.21282323901,5.362806539492229,0,0,1,2
473,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2761.62772599658,1,0,35,95959.4813326282,38.70536514936665,1,0,1,2
474,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3304.06895177354,1,1,49,60822.7549840107,46.30790531729994,1,0,1,2
475,3,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-250.7783670376201,0,1,26,80264.93380209111,-3.284158770998708,1,0,0,2
476,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,364.03982699944,1,0,39,53611.1131944782,33.459542922742635,1,0,0,1
477,3,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,2443.96833600849,1,0,41,84322.6346844605,248.62343194389518,1,0,0,1
478,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3171.669913013529,1,1,51,77299.8530362384,40.86676809878573,1,0,1,2
479,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2764.4674213544104,1,1,35,71777.0914615148,39.633941524794416,1,0,1,2
480,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1857.6453401899296,1,1,44,69320.1457815161,23.206062093338453,1,1,0,2
481,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-590.518049411422,0,0,40,60975.967396909415,-8.090396843296556,0,0,1,2
482,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-1372.864000618899,0,0,25,61635.063158106794,-17.689266627105173,1,1,0,2
483,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1858.2353550890307,1,0,40,67538.3119213334,26.043944038919676,1,1,0,2
484,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2564.2565976748488,0,0,44,105112.998491234,33.04028558993124,1,0,0,2
485,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3238.70990762806,1,1,47,81387.0152691383,41.730574228804095,1,0,0,2
486,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2309.37832292117,0,1,57,64772.722386453606,29.75619498988501,0,1,0,2
487,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,6104.61658670879,1,1,55,98848.6209509318,76.26004194789087,1,1,0,2
488,2,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1404.8576354164802,0,0,33,92781.9245503225,19.689666079829184,1,0,0,2
489,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1213.6814091060699,1,1,37,64851.8194129966,118.06239388191341,1,0,1,1
490,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,6001.62143911599,1,1,56,102020.573918623,86.04475181528299,1,0,1,2
491,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3391.4706417239204,0,1,43,83057.7465019669,44.41422992809967,0,0,0,2
492,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-552.998211010412,1,1,35,50123.650807252685,-7.241988001157987,1,1,0,2
493,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-370.0262548781231,0,1,43,52542.4632348006,-4.845812598642096,0,1,0,2
494,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,401.05227712072997,0,1,45,64493.2672631439,5.620915043623827,0,1,0,2
495,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4788.95722871176,1,1,51,91575.1518610922,61.705413825619715,1,1,0,2
496,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1886.7953785355105,0,1,43,81219.81625372691,24.311240229664605,0,1,0,2
497,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1070.0814121355702,0,1,38,79596.8976831105,14.145160394517507,0,1,0,2
498,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,5287.0445340956485,1,0,39,118000.12285838301,69.23840315423318,1,1,0,2
499,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,2660.0972406529,1,1,43,93405.8133198363,244.49423167765624,1,1,0,1
500,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3253.7849839693395,1,1,52,73623.3582045474,43.01103632448469,1,0,1,2
501,3,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1011.7305174621,0,0,39,72417.8287077507,13.03608432452024,1,0,0,2
502,3,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2352.8401966199,0,0,36,113724.701202843,32.235104275792686,0,0,0,2
503,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,208.53034426238014,0,1,37,100054.255118795,2.7565147223972333,1,1,0,2
504,3,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,2698.08991053785,0,0,41,91063.656186504,262.4601080289737,0,1,0,1
505,4,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4516.35517027346,1,1,46,106060.741118285,59.14556195819668,1,1,0,2
506,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4562.06414446053,1,1,34,90635.7296018895,59.74416035511223,1,0,1,2
507,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4475.51368473063,0,0,34,123257.86450694401,57.66671340115858,0,0,1,2
508,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,2447.31005056209,0,0,47,93399.6315030811,228.72056547309253,1,0,0,1
509,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-605.085297179274,0,1,45,52544.3453204803,-7.924113269449459,0,0,0,2
510,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2322.2785442342397,0,0,51,75765.6443582267,30.41223826377687,1,0,0,2
511,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4097.17904919488,1,1,47,81802.5570331752,53.656089517270686,1,0,1,2
512,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2462.679764557551,0,1,51,57308.681801342995,31.73147445981287,0,0,1,2
513,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-870.190276235394,1,0,32,46874.4948915224,-10.870583930339064,1,0,1,2
514,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3320.32608504164,1,0,39,77740.3770154863,41.478150663425204,1,1,0,2
515,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2481.4112129576,1,0,40,72372.9076193992,35.57578799939212,1,0,1,2
516,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3654.90501411121,1,0,41,70355.9581038274,47.093222097899606,1,0,1,2
517,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,-3309.4113860651396,0,0,30,77635.7437067112,-309.29078374440564,1,1,0,1
518,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,99.45714380304004,0,0,39,75683.26093289201,1.2814990661195849,0,0,1,2
519,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,4503.78907636256,1,0,53,74481.1511434507,56.262197471280054,1,0,1,2
520,4,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2276.48852245823,0,0,48,80803.5567114756,31.18904760701912,1,1,0,2
521,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-56.93666953212005,0,1,27,81518.9963860378,-0.7526327564686653,1,1,0,2
522,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1874.3549133398933,0,1,34,72154.7156148456,-25.67961316206493,1,1,0,2
523,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-239.196963279006,0,1,46,54918.35781841201,-3.35244526957108,0,1,0,2
