"","AUM","x1","x2","x3","x4"
"6368",3452.22003625205,0,0,50,66552.8991458597
"6369",4981.54768764524,1,0,52,101881.334369385
"6370",123.359179141863,0,0,28,58810.5616517228
"6371",193.73242691031,1,0,23,62486.6890424515
"6372",1286.985162982,0,1,37,68262.9316208864
"6373",3441.42047217807,1,0,35,77707.5000328798
"6374",3704.91094583182,1,1,38,95457.9099819775
"6375",3467.52150305621,1,0,39,88153.4182429597
"6376",2980.278230675,0,1,43,83345.1346985915
"6377",865.411500361572,1,0,43,34619.2068549378
"6378",4128.33786024207,0,1,57,68435.5491563301
"6379",-218.512146351736,0,1,25,65757.2149836305
"6380",1753.57388755399,1,1,32,77310.3538673335
"6381",3919.55904958628,1,1,42,91992.5572859604
"6382",5041.31109433949,1,0,55,71733.18691674
"6383",3674.72391739393,1,1,62,59165.478237931
"6384",2944.51570965957,0,1,46,97014.7880902946
"6385",5149.5623210963,1,0,49,86768.6500045716
"6386",394.878851713853,0,0,20,81888.8126026092
"6387",4265.72287260528,1,0,42,83190.5144176956
"6388",6366.46015095534,1,0,36,104079.293058837
"6389",2326.21264070388,1,0,41,63262.5280265069
"6390",2905.10075681927,1,0,51,55159.2783848809
"6391",4022.84012239584,0,1,62,79796.2083184128
"6392",1669.50071755682,1,0,23,71282.0104883895
"6393",2003.67027992602,0,1,43,82966.0925351216
"6394",2887.93081755445,0,1,46,91568.3999252498
"6395",2934.71310866109,1,1,43,61202.0587095732
"6396",1473.87202823531,1,1,45,69487.4932283775
"6397",1936.85111826432,0,1,42,78316.3156486217
"6398",1730.86968434025,1,1,43,59822.0774635418
"6399",2845.0618628973,0,0,52,48342.8617446454
"6400",3742.67897181503,1,1,46,82325.7679194985
"6401",3544.009510637,1,0,42,74343.5059102942
"6402",2128.41202222118,0,1,37,60389.7929862797
"6403",6052.9771080076,1,0,47,88897.842425334
"6404",4146.2584625074,0,0,52,70106.6369420147
"6405",-2681.40023350612,0,1,32,36627.4824020334
"6406",3258.14610312669,0,1,51,90849.3592571255
"6407",637.865189097712,0,1,43,58574.1892067003
"6408",9439.07153291995,1,1,49,166141.275349373
"6409",1899.97841065927,1,1,32,90115.4412222027
"6410",2353.661069447,0,0,34,92064.466910417
"6411",2102.95870063679,0,0,40,56709.2827399344
"6412",3208.55706400755,1,1,44,73437.5169769516
"6413",324.869081359436,1,1,22,80412.3380660402
"6414",5060.33556730843,1,0,37,106985.605435441
"6415",2037.10880166257,0,1,41,66881.5477624974
"6416",2293.6205636818,0,1,34,97590.0492946695
"6417",1165.47605025397,0,1,42,55002.2834190325
"6418",1759.61216124067,0,1,37,97770.2704513765
"6419",4846.88696648281,1,1,48,96649.7873931605
"6420",2661.50522955835,0,1,33,94867.3248311495
"6421",2285.799430938,1,0,39,70174.0057274802
"6422",548.647814742491,1,0,36,46628.6503113941
"6423",1023.22359215171,0,1,42,43527.0615572154
"6424",2689.8410811435,0,1,38,90463.7516148751
"6425",-948.413638498379,0,0,39,61646.5632913878
"6426",2125.27641162561,1,1,38,72935.9791440449
"6427",5795.57063609783,1,0,57,98091.9514610944
"6428",6011.11578609376,1,0,59,85793.7412486905
"6429",2186.08299231109,1,0,33,71265.1998588509
"6430",1051.85622357679,1,0,24,85008.4739655052
"6431",1207.79543544656,1,1,33,73309.1462974639
"6432",105.082115671321,0,1,39,68485.9399553556
"6433",6990.63162167547,0,1,62,114690.154613788
"6434",1866.94053643476,1,0,34,84255.8787651677
"6435",4283.84716762178,1,0,30,106883.911340273
"6436",2705.69364827549,0,1,43,71171.1687646285
"6437",4662.48207939888,1,0,50,79820.8223701223
"6438",-128.238636840391,0,1,35,45577.5081223853
"6439",3965.8511630387,0,1,48,93881.7829319981
"6440",1342.36961487707,1,0,28,62901.7166469614
"6441",3389.94563360326,1,1,44,89178.1566770892
"6442",4764.26881631043,0,1,46,107780.723768975
"6443",3895.8831018742,1,1,47,89588.2335483367
"6444",1015.90509234731,1,1,54,40099.0713054387
"6445",9444.56839070468,1,0,62,121395.400165663
"6446",50.9991769597477,0,1,22,116808.622134481
"6447",1542.16881271892,1,0,38,62941.1067764421
"6448",-1805.96714633521,0,1,32,71721.2793574422
"6449",-1578.22744050615,0,1,21,59009.7698456981
"6450",4132.33343384473,0,0,43,87556.2479436578
"6451",5087.81200910512,0,0,57,92616.305082649
"6452",4397.63039382987,1,0,37,81510.6753307081
"6453",5242.242702009,1,0,52,95277.0896132286
"6454",2643.44156496854,1,0,42,70811.4581004983
"6455",2171.79043404612,0,0,34,66565.8419894541
"6456",7111.2547382895,0,0,46,119610.285482242
"6457",6347.04488228244,1,0,41,91984.9278424871
"6458",2533.4820055847,1,0,46,43249.8931779923
"6459",2523.24117874774,0,1,51,65194.1704965498
"6460",3356.6908275212,1,0,38,77452.9031378813
"6461",1834.02632743221,1,0,32,62838.440775002
"6462",1406.35644048307,0,1,51,40640.7541319052
"6463",4926.97729306785,0,0,41,98810.1091148009
"6464",-732.90714201447,0,1,46,46867.8644992185
"6465",4353.58643456936,1,1,57,57372.5332957176
"6466",1396.0435240441,1,0,33,61764.3013646839
"6467",6051.04345402787,1,0,49,95284.3590837117
"6468",5022.1155075748,1,0,41,102525.440717854
"6469",7692.52979012309,1,0,67,93138.3815390988
"6470",2562.28351026539,1,1,26,94256.8024514296
"6471",1914.76670437865,0,1,33,96883.2806037669
"6472",3269.43395948422,1,0,47,62676.4839000656
"6473",3365.44011239736,0,1,57,90100.2551249672
"6474",8962.33552629188,1,0,53,127380.932622823
"6475",4774.8516476425,0,0,41,109621.441769671
"6476",4632.53367485548,1,0,46,65782.7832353632
"6477",4732.14289945288,0,0,55,70817.5536775401
"6478",3675.65201419861,0,0,46,91455.2411911556
"6479",6030.50841431526,1,0,53,92817.743356811
"6480",3790.27932851577,0,1,45,102238.008950358
"6481",3442.50275091131,0,0,37,94709.0207517382
"6482",-569.953045175868,0,0,21,51845.8663740912
"6483",2742.59441861567,1,0,37,72192.4425082209
"6484",-393.268102794657,0,1,36,47217.6239208496
"6485",2799.63120374425,0,1,33,112595.985240186
"6486",-1960.05511105971,1,1,30,58559.4023199841
"6487",3994.41502738045,1,1,45,87483.2141857743
"6488",4949.86112124342,0,1,32,133977.232458282
"6489",6867.7358876568,1,0,55,86724.1916936095
"6490",1469.34689735363,1,1,36,64355.8961217326
"6491",7583.50349243397,1,0,54,95839.4452899163
"6492",3926.74750701039,1,0,54,53628.3327802161
"6493",3533.35519113434,0,1,44,95524.0821502938
"6494",5343.2655071698,1,0,46,76717.8515544179
"6495",4022.6600993708,1,0,46,84118.5816754199
"6496",6058.3366541111,1,0,43,105550.90630915
"6497",5264.93148033536,1,0,58,54693.6742992519
"6498",5354.59781240859,0,1,62,83006.1382361396
"6499",3171.07946375652,1,1,47,67701.8262202449
"6500",1573.18223616415,1,0,54,33207.9177528686
"6501",4648.00479650729,1,0,45,77225.9894299667
"6502",459.896911981213,0,1,35,54812.4808392357
"6503",3659.01069092824,0,1,43,105657.58878766
"6504",3286.84820951964,1,1,38,89219.8515048155
"6505",3619.08925002812,0,1,55,81222.9366776523
"6506",-2764.43262079941,0,1,32,19359.0864903864
"6507",-672.412888916563,0,1,30,58383.2706249137
"6508",2583.59429057529,1,0,37,84845.5294439345
"6509",710.490784405803,0,1,34,77917.9156336952
"6510",4602.15880955548,0,1,59,81565.6403693766
"6511",2274.15401823245,0,0,43,66303.3253859061
"6512",4403.49993860034,0,0,40,102976.547358385
"6513",3657.45401071811,0,1,53,97272.2418382346
"6514",4999.81463194281,1,0,45,71261.1714506704
"6515",4561.15733086028,1,0,52,63737.838896689
"6516",2325.41801765839,1,1,43,74944.4085764978
"6517",5191.64970658435,0,0,52,101061.072350031
"6518",4814.18703896994,1,0,45,85249.0626908689
"6519",-414.28839021845,0,1,31,66051.3720099243
"6520",3285.02613469364,1,0,35,80895.7762873389
"6521",1402.87333773432,0,1,29,82153.4512563765
"6522",5251.78371096294,1,0,38,96973.5722229906
"6523",5075.72658443143,1,0,62,66637.1245882615
"6524",2759.30544464468,0,1,40,96383.5370734378
"6525",2653.52127935706,0,1,51,70415.5579950412
"6526",2162.47349505499,1,0,38,72612.6241190089
"6527",2547.11170910849,1,0,31,75404.4310082835
"6528",-228.585693330775,0,1,31,53187.0246944784
"6529",2307.93555761278,0,1,32,105967.252554817
"6530",812.917073275793,0,1,45,61308.092225089
"6531",2311.96817855948,0,1,36,94869.5567934923
"6532",2782.06023850548,0,1,47,92397.3090143168
"6533",1701.63096250173,0,1,39,75451.6578335931
"6534",2428.81803889949,1,1,45,53619.706025033
"6535",1553.79304892709,0,1,44,68365.1966741812
"6536",4513.11420026875,1,1,48,86973.5380555537
"6537",1748.31567768072,0,1,55,45022.1797800711
"6538",4163.59160431554,1,0,39,92722.2774100036
"6539",4992.56043203371,1,0,52,71605.2512695543
"6540",4245.08731893053,1,0,24,88631.4233423924
"6541",3298.15322280476,1,0,30,101049.579697269
"6542",4601.99543383956,1,0,45,84890.7776786781
"6543",2590.07072281908,0,1,46,93685.509620325
"6544",3176.41081587106,0,0,47,81702.7853192064
"6545",3284.07429183118,1,0,34,84908.9801792807
"6546",3355.79201028175,0,1,46,82733.3586891419
"6547",1958.65156497984,1,0,34,81817.5417901194
"6548",4679.89145152345,1,0,39,103234.899303166
"6549",-764.240713811548,0,1,30,54846.7174869359
"6550",4446.27178966164,1,0,39,98432.7518639601
"6551",5672.94832658278,1,0,46,112939.145227236
"6552",3621.83580669757,0,0,48,75235.5098585497
"6553",1882.82575914593,0,1,50,63718.3911701825
"6554",8918.59245209958,1,0,41,119752.714575566
"6555",5444.56459550877,0,0,56,85013.2454635923
"6556",2466.8494587018,1,0,33,75274.4365049243
"6557",1653.92337746626,1,1,27,90368.890652709
"6558",6249.67418712835,1,0,39,121764.755612016
"6559",4102.73328765603,0,1,59,66725.6338914803
"6560",5391.77890857454,1,0,39,113557.819376927
"6561",5250.11413963651,1,0,43,103467.106751416
"6562",5805.36078203679,1,0,45,103284.012448202
"6563",5396.86951063159,1,0,48,83761.5944044214
"6564",-2527.17927227631,0,1,21,48664.0596028422
"6565",3013.64624536654,0,1,52,68735.6510897469
"6566",5742.73500167328,0,1,50,100620.974037252
"6567",3009.87199051945,0,1,41,76167.3700953513
"6568",4381.86090810035,1,0,31,97596.9977918528
"6569",2199.27550618078,1,1,52,53298.6722919773
"6570",4363.17690974281,0,1,57,79554.6868041521
"6571",5485.88573565705,0,0,64,72053.5442547507
"6572",3101.72223791004,0,1,51,70671.8106463259
"6573",-82.2993188750315,1,0,25,52669.7746890735
"6574",561.199781700085,0,1,34,58590.3692940841
"6575",4073.11519652561,1,0,40,66630.174426352
"6576",2543.79403097807,1,1,30,89523.4724180264
"6577",2526.09429413574,0,0,50,57998.3341701546
"6578",5289.91038372178,0,0,60,72374.8903734903
"6579",4050.08479239747,1,0,43,74010.5812057148
"6580",649.532134327163,0,1,31,87662.333944984
"6581",1412.71643495706,0,1,38,76009.5676967446
"6582",2354.52864517063,1,0,34,77512.0059728209
"6583",2220.33698383306,1,1,29,84249.4950759465
"6584",3865.97764668813,1,1,51,79079.5711907806
"6585",375.811513198998,0,1,36,70966.7107471591
"6586",2716.48607054363,0,0,44,70570.1331323697
"6587",-459.602782463759,0,1,34,53741.226653296
"6588",2300.93264967427,0,1,42,88809.226735415
"6589",3771.51094419976,0,1,36,108044.950160489
"6590",3901.79174061244,0,0,36,97176.1356914623
"6591",5128.16564394501,1,0,40,100028.160783217
"6592",7039.07449099068,1,0,43,114520.728411562
"6593",3801.97944947988,1,0,38,87097.6177390417
"6594",2077.0160277363,1,0,37,65943.3388021906
"6595",4880.31270687175,1,1,33,129050.338652002
"6596",2908.59760940206,1,0,41,63118.4113825042
"6597",561.056528753229,0,0,23,71166.7317708632
"6598",1332.53047081725,0,1,40,61512.5510316261
"6599",1191.23788834327,0,1,38,94315.5893724596
"6600",4661.97823411478,0,1,52,106901.5008549
"6601",1536.44616651165,0,0,41,62593.4733643266
"6602",4340.78765294788,1,1,61,62439.5424766588
"6603",4086.15872369879,1,0,53,61661.1646579434
"6604",1575.27356055549,0,1,27,91057.738525423
"6605",-1942.64391266731,0,1,34,57974.0535230313
"6606",-177.813288172643,1,1,32,44047.1965692717
"6607",2923.21502246128,0,0,32,87764.3266410015
"6608",2252.12939683251,0,1,53,52162.3960147951
"6609",1599.74177166593,1,1,32,71386.8679441452
"6610",471.728471757277,0,1,21,85944.4880126279
"6611",758.052713062117,0,1,39,85257.090170909
"6612",2927.61853310303,1,0,34,80993.4332201517
"6613",821.044800835493,0,1,41,74785.2126311197
"6614",1760.40749843639,1,0,28,86788.6278921207
"6615",3182.16787752725,1,0,32,87497.3357629403
"6616",3190.34484298205,1,1,32,110999.971441153
"6617",5766.10398785435,1,0,48,89976.0289730248
"6618",1943.10790212121,0,1,39,49444.0192726009
"6619",6927.09870865383,1,1,53,118122.182792139
"6620",3786.08866226397,1,1,46,90686.3002908682
"6621",644.618607308919,0,0,30,65168.5157464316
"6622",751.009139517344,0,1,34,73130.3259032323
"6623",1613.55798165219,1,0,24,78812.2069557548
"6624",4032.15385343816,1,0,30,103500.716933036
"6625",2115.10596024976,0,1,42,80947.6888419279
"6626",2889.96044776431,1,0,34,81683.149779176
"6627",2569.24577255542,1,0,34,80109.2614296293
"6628",4730.02729380142,0,0,45,99364.1766748113
"6629",1341.59968680059,0,1,26,110830.205701754
"6630",3353.68475180713,1,0,29,95044.4286070433
"6631",1359.24612227185,1,0,37,62193.3475271437
"6632",6347.66592045233,0,1,48,124768.169515357
"6633",1977.70578953097,1,1,22,102696.904397659
"6634",78.8916632469909,0,1,28,64590.5911523602
"6635",2303.84333075649,1,0,42,56126.1205777037
"6636",4755.76690439553,1,0,41,101351.566188012
"6637",2262.55463228868,1,0,33,48622.7204127005
"6638",6479.8470370666,1,0,48,96978.1170766185
"6639",3637.92829690041,1,1,39,75967.5247859814
"6640",3133.53744007706,0,1,43,93799.7068508924
"6641",2457.57197492671,1,0,42,70525.9287342818
"6642",4757.72158323811,0,1,51,94577.6156214012
"6643",5555.10234621801,0,1,65,87130.6385461386
"6644",2908.39306577971,0,1,52,68182.1806102615
"6645",2291.2825109553,0,1,49,65641.1693638992
"6646",806.085546021905,0,1,42,67156.4151315965
"6647",2385.68725372514,0,1,33,110441.14323281
"6648",2909.04959060173,0,1,44,94355.8037419043
"6649",1678.04386842821,0,1,37,85632.6595196463
"6650",4243.0659017678,1,0,51,72650.3493692368
"6651",895.520084945041,0,1,56,48097.0812203279
"6652",75.0908132800723,0,1,46,49831.3227216002
"6653",1492.38752606788,0,1,42,65129.9478141599
"6654",1900.39379463497,0,1,56,59616.3151274667
"6655",2467.80329886414,0,0,46,63677.9989183767
"6656",1511.87052272807,1,1,40,69080.5288184772
"6657",5086.62250165621,1,1,47,96899.0326766805
"6658",4257.20615227865,0,1,75,54204.9072739959
"6659",4237.95873192382,1,0,32,78334.2231345336
"6660",6284.88046494603,1,0,59,85018.5451561422
"6661",470.563416347183,0,1,34,68807.5758778245
"6662",1255.47163579771,0,1,51,78540.8254987991
"6663",1634.53081090867,1,0,28,64035.1101844507
"6664",3258.33679850556,0,1,36,102139.362641854
"6665",4469.0241726241,1,0,33,108346.292386905
"6666",5643.08710323484,1,0,40,112147.735420394
"6667",3633.35169382276,1,0,46,78544.5126124287
"6668",1558.75241780077,0,1,37,87230.3686850376
"6669",2947.97092971716,0,0,43,77124.8559944341
"6670",2069.92781274082,1,0,34,66241.042511254
"6671",5852.83320871374,1,0,47,86864.4618550483
"6672",5607.92248855728,1,0,51,89379.213405473
"6673",1320.35209802162,0,1,31,92421.3205617331
"6674",3372.01951810109,1,0,45,57522.9061836454
"6675",4390.07288291273,1,0,57,63279.513940314
"6676",4950.1219975614,1,0,43,83255.3805958785
"6677",3783.28213763323,1,0,43,82163.6630931234
"6678",-575.989868181448,0,1,33,62712.8464109899
"6679",2882.14937530214,1,0,33,91122.4635246236
"6680",2206.76443487527,1,0,45,52101.1128955069
"6681",4058.58371883827,1,0,30,99068.4938172319
"6682",3287.65135561316,1,0,49,66294.1493188167
"6683",2793.37238598776,1,0,41,76040.2383476658
"6684",-558.670573621088,0,1,32,51348.0274723838
"6685",2598.13133221845,1,0,39,49992.0152130501
"6686",4348.1221284714,0,1,56,71857.8808234141
"6687",4434.77838981112,1,0,43,86174.9251273802
"6688",4084.77747240304,1,0,35,81513.2982788139
"6689",6557.36130956205,1,0,58,97212.6206133134
"6690",4133.36680546611,1,0,44,66674.7526658047
"6691",4640.82898315753,0,1,54,84497.1136755007
"6692",2752.48556532415,0,1,52,60834.8217871047
"6693",1313.1533876665,0,1,38,90829.7781183164
"6694",3162.62653928211,1,0,28,89485.8272975133
"6695",3860.98163710243,1,0,41,71047.4263834299
"6696",3564.13302383294,0,1,63,78377.5565279381
"6697",1691.6935883069,1,0,38,52520.7785847954
"6698",2027.88012083462,1,1,31,91403.9277803234
"6699",3501.66263480955,1,0,42,79169.0222155037
"6700",2191.99166355029,0,0,37,72828.9875595202
"6701",5127.8937008271,1,0,44,92724.6186370692
"6702",3639.77066168676,1,1,60,52946.1092632782
"6703",-57.745718719254,0,1,20,102763.500735399
"6704",2927.46680069364,1,1,49,73516.421097023
"6705",5679.27531082548,1,0,27,132884.558851584
"6706",-2845.89087555713,0,1,25,43750.1420475821
"6707",4742.65729621745,0,1,43,113767.242346023
"6708",1691.3644740337,0,0,39,64636.9437883664
"6709",5816.70132615678,0,0,45,115410.636666513
"6710",3447.94489460054,1,0,33,89915.6302963654
"6711",6473.74235623533,1,0,46,102336.26780898
"6712",2647.38179619237,0,0,31,104020.836655732
"6713",2924.69558834887,1,1,48,69004.5373665714
"6714",-1135.41632146815,0,1,25,70365.5306554301
"6715",8138.40199359221,0,1,61,129348.991627699
"6716",3518.85552832339,0,1,39,113103.173402003
"6717",-894.599915209808,0,1,34,42016.9991164485
"6718",5211.63788745076,1,0,54,86231.6025016742
"6719",760.086981042292,1,0,28,65814.4636030389
"6720",2813.60714106473,1,0,38,70727.810589314
"6721",2750.33647155715,1,0,39,55472.5626704325
"6722",1835.88753308961,0,1,42,82930.1782243343
"6723",1888.72672607947,0,1,46,64307.4499686726
"6724",3449.06502528055,1,0,39,90585.5433246866
"6725",2488.52370911882,0,0,42,71347.0074047743
"6726",1698.03754621257,0,0,30,90567.5333292216
"6727",2981.29792874858,0,0,35,86457.8771500182
"6728",7158.89215450368,0,0,54,114341.212681067
"6729",4574.81347902066,0,1,47,103497.021124561
"6730",-256.049423303646,1,1,39,28746.300175334
"6731",576.037441581231,0,1,39,49806.721990084
"6732",4344.18581348932,0,0,36,100550.753082247
"6733",5344.13335575391,1,1,66,79964.6988761346
"6734",3964.58235323667,1,1,47,77964.6850436282
"6735",3736.57974758453,1,0,31,101813.366045276
"6736",-71.2105198229019,0,1,34,74108.3063634683
"6737",2455.923500237,1,0,43,60908.3145120552
"6738",3350.75624178853,1,0,36,101829.610238345
"6739",3819.00587862028,0,1,49,101185.628105538
"6740",1712.49941346758,1,0,40,55605.9485352124
"6741",625.43007546421,1,1,30,64559.7334046701
"6742",570.432506783427,1,1,34,57705.9136880973
"6743",4438.07574194654,1,0,46,90607.684892669
"6744",1005.23156979378,0,0,25,77786.0591586813
"6745",-194.871267351644,0,0,39,86527.6305337093
"6746",3990.65606902159,1,0,55,60970.4149495531
"6747",4824.36887139426,1,0,57,70231.554455621
"6748",3809.66980384855,1,0,47,67529.1424555353
"6749",2124.87596243034,1,0,36,63990.3479035306
"6750",2957.75975057501,1,0,37,81586.165226779
"6751",3382.35366735667,0,1,40,96834.1972233537
"6752",3950.58244519091,0,0,51,76898.5089757667
"6753",3830.94653128529,1,0,34,81221.9471279962
"6754",2041.90919730933,1,0,36,62650.8948305787
"6755",3007.63999554074,0,1,40,92592.626801977
"6756",-1346.68742489399,0,1,22,72175.6660971841
"6757",1876.08442600847,0,1,35,84752.1673886602
"6758",6641.61971841314,1,0,53,106980.392812456
"6759",3240.30939399769,1,0,31,93932.2419705846
"6760",2660.53788216032,0,1,42,86662.3556893697
"6761",2326.01931726373,0,1,56,62171.1184023049
"6762",2666.92285487642,0,1,33,107730.347977985
"6763",70.7808452803365,0,1,45,38172.0667455448
"6764",-1521.61726705918,0,1,30,41994.9858321311
"6765",226.271197798219,0,1,39,65949.4253544727
"6766",2480.74395387851,1,0,29,85977.9521124994
"6767",5604.10504457447,0,0,52,94686.0597783573
"6768",3397.52812519391,1,0,41,79893.3357503163
"6769",6236.61649588135,1,0,50,111465.195603282
"6770",5464.92778047277,1,0,60,69761.4814678151
"6771",5707.20439011333,1,0,44,99385.7876547317
"6772",-438.22100765913,0,1,26,87769.0547525971
"6773",2704.20605389554,0,1,55,62473.6113099071
"6774",3788.72188017269,0,1,42,103428.321401725
"6775",1282.2878572881,0,0,49,36302.4209104578
"6776",3932.28470181317,1,0,31,62610.2020313894
"6777",2459.71997996584,1,1,51,52682.4238980254
"6778",5497.72123085901,1,0,42,103337.113575367
"6779",2663.07881880057,1,0,39,70824.4553608142
"6780",3650.54218006481,0,0,39,71563.9405527541
"6781",2091.34580285509,0,0,42,62847.2262608384
"6782",5718.55153456468,1,0,45,96513.4445996493
"6783",5464.06368952568,1,1,49,88836.1765444614
"6784",8751.03814996805,1,1,61,124302.268528056
"6785",970.311103460548,0,0,37,53323.6020920046
"6786",5101.32979996447,1,0,60,57898.4381194851
"6787",2571.37279200341,0,0,34,83638.9473425919
"6788",2478.74256959498,1,0,30,85616.4645023592
"6789",3438.25984547456,1,0,41,78374.5647275929
"6790",2005.58484183082,1,0,33,80706.6010750195
"6791",2282.42039568596,1,0,34,66640.3365054986
"6792",1697.28893186247,0,1,52,71318.8116905484
"6793",2694.85817030027,1,1,25,94937.4615066407
"6794",3076.07495093889,1,1,39,89919.1449849459
"6795",2274.97518222675,1,1,45,47056.1076244911
"6796",-331.74527424807,1,0,21,58012.4773699528
"6797",3637.86431220637,1,0,52,74322.2773016529
"6798",5598.55661797832,1,0,41,97920.1311163746
"6799",2644.37348263455,0,0,34,92569.3704536955
"6800",3846.29405462791,1,0,61,63207.6540446376
"6801",1960.60072019733,1,0,31,76448.8694527299
"6802",3465.16329082289,1,0,41,79323.4459045838
"6803",3538.99372231318,0,1,44,94274.7405092257
"6804",2935.46044579489,1,0,36,74566.4593990031
"6805",3140.35813053058,0,1,59,49810.842375286
"6806",5396.04966248058,0,1,52,111417.118657506
"6807",2702.4504493106,1,1,43,80279.8389423471
"6808",1349.29437642338,0,1,33,72979.8219011082
"6809",3428.40227582146,0,1,54,98736.6983508025
"6810",-429.02834476353,0,1,31,70125.3856320191
"6811",2960.47930005476,1,0,40,68467.0881197952
"6812",365.906739090224,1,0,22,64561.6125347166
"6813",5403.12444791917,0,0,37,119918.349651506
"6814",412.285652025417,0,0,35,54728.3647646079
"6815",1537.01404730187,1,1,38,69576.8767572096
"6816",1028.87792152142,0,1,43,83588.3555541086
"6817",-1788.60381092884,0,1,31,57760.1057023406
"6818",3674.02268643122,0,1,42,99473.5205888737
"6819",6188.70884353062,1,0,55,97389.9490237778
"6820",1777.90818609979,0,0,37,68697.7171737533
"6821",3761.05187181831,1,0,48,77378.4688698119
"6822",2827.43575531995,1,0,33,84657.5799481898
"6823",4921.35235152185,1,0,54,72978.7113932363
"6824",5634.94928944988,1,0,48,88336.6713089049
"6825",791.412802481337,0,0,29,70631.9104670936
"6826",4808.21221247533,1,1,48,97341.2522221431
"6827",599.522040911315,0,0,31,65606.5830185646
"6828",1960.97075140158,0,1,38,68711.4219275607
"6829",3232.34627046706,0,1,54,79666.5000252256
"6830",-422.554330234449,0,1,26,64014.6628683267
"6831",5469.24369934459,1,0,45,94535.5746015304
"6832",1663.79299970335,1,1,23,104231.397374672
"6833",6202.36492839362,0,1,54,133168.677073087
"6834",-647.073535241914,0,1,37,57896.8701464398
"6835",3321.54559460217,1,0,36,69095.3112050742
"6836",3464.31245432173,0,1,43,94039.3459044736
"6837",4532.00808455368,1,0,42,88861.410590499
"6838",6858.84339799196,1,0,52,95139.713612584
"6839",1866.11331579715,0,1,31,90433.9214761664
"6840",4545.02553158888,1,0,41,84666.0763268934
"6841",3517.56002091244,1,0,45,56800.6428016538
"6842",-87.8652333176042,0,1,21,83056.5524358235
"6843",3505.80465212825,1,0,41,77824.1326640957
"6844",4393.13369824207,1,1,55,85676.3945765215
"6845",1476.61904068556,0,0,32,57555.6434988747
"6846",3411.53636515115,1,1,56,60884.8099335029
"6847",3037.82853227314,0,0,41,89019.7660389467
"6848",6085.39853092892,1,0,48,107170.465109448
"6849",6042.27699613875,0,0,50,105158.29336898
"6850",238.540271815142,0,1,36,73052.4525741969
"6851",745.12517547224,0,1,52,39700.8315218026
"6852",4605.36845344347,0,1,55,89749.1904905312
"6853",1845.55177888369,1,1,41,75293.2020986081
"6854",4338.50532745022,0,0,40,98822.0558686193
"6855",3631.93267596055,1,1,48,74127.6897020059
"6856",2826.88122689155,0,1,49,76666.8369833402
"6857",4457.19895354796,1,0,55,71001.9808880899
"6858",3684.18689785693,1,0,56,58481.9938174564
"6859",1812.66325089164,0,1,41,82661.7563569175
"6860",2084.52823340673,1,0,32,81923.3079700385
"6861",2020.83501607116,0,0,51,44296.2763208842
"6862",3055.87033409139,1,0,26,100849.481496161
"6863",484.222920685895,0,1,40,60223.9394758602
"6864",579.593718706703,0,1,47,79691.9523531344
"6865",7288.37171717518,1,0,44,125971.439012372
"6866",-546.019057144315,0,1,33,49687.8353264404
"6867",1420.81482801862,0,1,35,102916.766360589
"6868",851.156199406495,0,1,25,82821.3238368595
"6869",-889.538342981774,0,1,26,50467.3199354639
"6870",3107.46465871774,1,0,55,45704.8219022793
"6871",4264.34526917338,0,1,45,101187.69485434
"6872",-216.281766606523,1,0,25,52510.5387100895
"6873",3942.1424264005,1,0,29,98456.4286080879
"6874",2659.46082537066,0,1,41,101667.786431599
"6875",2585.1110887961,1,0,40,64318.4964849264
"6876",2843.54166348869,1,1,26,111276.095471044
"6877",3634.93798641221,1,1,41,81042.8490383703
"6878",5569.66442955949,0,1,54,109988.043836256
"6879",5498.05519093586,1,0,51,82417.2522039879
"6880",3817.87605195416,1,1,67,40793.4576985871
"6881",4537.20348151371,1,1,41,94411.7484909616
"6882",2136.86797426084,0,1,34,91729.4077198063
"6883",2006.98857444744,1,1,25,105963.027448255
"6884",-17.8318018841801,1,1,22,71968.6584704754
"6885",1752.9106490155,0,1,32,93896.9383296101
"6886",-691.619851010707,0,1,34,56554.2266377203
"6887",4335.89177311605,0,0,37,101564.41623468
"6888",4718.11967616274,1,0,37,117312.445907499
"6889",1184.88381637189,1,1,48,42909.2844677826
"6890",4692.31392363874,0,0,38,104498.328027042
"6891",1406.95939193199,1,0,32,67581.6316201143
"6892",1449.67807446527,0,1,44,86690.3122767492
"6893",3790.36412979062,1,0,37,97670.2384914817
"6894",3210.06659746042,0,1,48,94177.1595477325
"6895",3583.50809185509,0,1,32,116236.305705967
"6896",4774.9470097583,1,0,43,66198.2658236732
"6897",3006.59095988742,1,0,36,59975.5536027484
"6898",-57.590006217094,0,1,43,61664.3836135633
"6899",3150.22282942845,1,0,45,88090.7814064608
"6900",6048.33008870672,0,1,67,88488.369479971
"6901",3866.29360648071,1,1,52,88424.6241221666
"6902",2674.39709225745,1,0,40,64162.898852453
"6903",5293.86851625171,0,0,52,97578.5549934103
"6904",2643.35556107764,0,0,49,71408.3657163021
"6905",1947.07399215096,0,1,35,85597.2441143398
"6906",2800.74097806477,1,0,43,74788.9725421748
"6907",-1683.5819184648,0,1,27,78419.8368701555
"6908",2776.26816450655,1,0,36,82470.6328537597
"6909",1298.66115541606,0,1,24,91370.7142001161
"6910",3162.24928836683,1,0,34,78040.3588952367
